izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    1.110413e+16    1.952293e-02    3.240010e-02    4.562849e-03    1.258999e-02    2.899910e-02    4.188031e-02    5.226031e-02    5.562206e-02    5.102961e-02    4.276407e-02    3.060913e-02    2.422566e-02    2.238603e-02    2.010824e-02    1.551810e-02
100       9.813692e-01    1.120781e+16    1.901601e-02    3.157908e-02    4.429065e-03    1.224584e-02    2.827068e-02    4.076843e-02    5.080909e-02    5.402473e-02    4.954274e-02    4.151044e-02    2.970949e-02    2.351330e-02    2.172770e-02    1.951683e-02    1.506165e-02
101       9.888321e-01    1.128038e+16    1.854881e-02    3.082340e-02    4.305739e-03    1.192855e-02    2.759999e-02    3.974572e-02    4.947513e-02    5.255755e-02    4.817750e-02    4.035958e-02    2.888369e-02    2.285942e-02    2.112342e-02    1.897399e-02    1.464269e-02
102       9.965635e-01    1.138406e+16    1.809044e-02    3.008249e-02    4.184736e-03    1.161720e-02    2.694229e-02    3.874333e-02    4.816808e-02    5.112049e-02    4.684050e-02    3.923266e-02    2.807510e-02    2.221918e-02    2.053174e-02    1.844247e-02    1.423246e-02
103       1.004756e+00    1.146701e+16    1.762218e-02    2.932599e-02    4.061111e-03    1.129909e-02    2.627065e-02    3.772013e-02    4.683424e-02    4.965441e-02    4.547670e-02    3.808323e-02    2.725041e-02    2.156619e-02    1.992828e-02    1.790037e-02    1.381407e-02
104       1.013115e+00    1.158106e+16    1.713325e-02    2.853656e-02    3.932019e-03    1.096689e-02    2.556965e-02    3.665266e-02    4.544309e-02    4.812582e-02    4.405495e-02    3.688507e-02    2.639079e-02    2.088556e-02    1.929928e-02    1.733531e-02    1.337797e-02
105       1.021507e+00    1.167437e+16    1.664224e-02    2.774407e-02    3.802368e-03    1.063322e-02    2.486587e-02    3.558130e-02    4.404715e-02    4.659233e-02    4.262879e-02    3.568328e-02    2.552859e-02    2.020289e-02    1.866839e-02    1.676857e-02    1.294056e-02
106       1.030064e+00    1.178842e+16    1.615736e-02    2.696184e-02    3.674331e-03    1.030370e-02    2.417111e-02    3.452402e-02    4.266985e-02    4.507968e-02    4.122217e-02    3.449803e-02    2.467829e-02    1.952964e-02    1.804621e-02    1.620965e-02    1.250920e-02
107       1.038422e+00    1.189210e+16    1.567115e-02    2.617776e-02    3.545936e-03    9.973235e-03    2.347464e-02    3.346445e-02    4.128983e-02    4.356436e-02    3.981322e-02    3.331089e-02    2.382666e-02    1.885534e-02    1.742306e-02    1.564986e-02    1.207716e-02
108       1.046840e+00    1.201651e+16    1.520422e-02    2.542512e-02    3.422622e-03    9.655829e-03    2.280600e-02    3.244759e-02    3.996574e-02    4.211085e-02    3.846189e-02    3.217238e-02    2.300995e-02    1.820870e-02    1.682547e-02    1.511304e-02    1.166285e-02
109       1.055287e+00    1.213056e+16    1.474193e-02    2.468047e-02    3.300525e-03    9.341528e-03    2.214434e-02    3.144188e-02    3.865661e-02    4.067430e-02    3.712657e-02    3.104748e-02    2.220305e-02    1.756982e-02    1.623506e-02    1.458266e-02    1.125352e-02
110       1.063788e+00    1.224461e+16    1.428570e-02    2.394635e-02    3.180012e-03    9.031260e-03    2.149184e-02    3.045090e-02    3.736732e-02    3.926037e-02    3.581263e-02    2.994078e-02    2.140926e-02    1.694135e-02    1.565426e-02    1.406093e-02    1.085085e-02
111       1.072765e+00    1.237939e+16    1.383396e-02    2.321997e-02    3.060702e-03    8.724014e-03    2.084606e-02    2.947085e-02    3.609288e-02    3.786343e-02    3.451479e-02    2.884779e-02    2.062537e-02    1.632072e-02    1.508071e-02    1.354570e-02    1.045321e-02
112       1.081702e+00    1.250381e+16    1.336577e-02    2.246712e-02    2.937150e-03    8.405684e-03    2.017669e-02    2.845555e-02    3.477313e-02    3.641731e-02    3.317145e-02    2.771656e-02    1.981407e-02    1.567839e-02    1.448712e-02    1.301247e-02    1.004168e-02
113       1.090993e+00    1.263859e+16    1.290680e-02    2.172784e-02    2.816806e-03    8.094519e-03    1.951911e-02    2.746095e-02    3.348322e-02    3.500612e-02    3.186143e-02    2.661367e-02    1.902319e-02    1.505224e-02    1.390847e-02    1.249266e-02    9.640507e-03
114       1.099793e+00    1.278374e+16    1.243781e-02    2.097163e-02    2.694317e-03    7.777119e-03    1.884630e-02    2.644509e-02    3.216753e-02    3.356810e-02    3.052703e-02    2.549044e-02    1.821777e-02    1.441459e-02    1.331920e-02    1.196332e-02    9.231974e-03
115       1.108856e+00    1.291853e+16    1.200182e-02    2.026788e-02    2.580895e-03    7.482571e-03    1.822003e-02    2.550111e-02    3.094663e-02    3.223496e-02    2.929047e-02    2.444973e-02    1.747157e-02    1.382383e-02    1.277326e-02    1.147290e-02    8.853486e-03
116       1.117776e+00    1.306368e+16    1.156001e-02    1.955350e-02    2.466703e-03    7.184949e-03    1.758403e-02    2.454518e-02    2.971307e-02    3.089016e-02    2.804392e-02    2.340089e-02    1.671963e-02    1.322853e-02    1.222313e-02    1.097872e-02    8.472096e-03
117       1.127102e+00    1.320883e+16    1.113176e-02    1.885971e-02    2.356830e-03    6.897403e-03    1.696609e-02    2.361933e-02    2.852139e-02    2.959335e-02    2.684278e-02    2.239057e-02    1.599538e-02    1.265518e-02    1.169328e-02    1.050276e-02    8.104766e-03
118       1.135905e+00    1.334362e+16    1.068855e-02    1.813910e-02    2.244674e-03    6.601609e-03    1.632374e-02    2.266252e-02    2.729572e-02    2.826405e-02    2.561332e-02    2.135700e-02    1.525465e-02    1.206879e-02    1.115140e-02    1.001599e-02    7.729099e-03
119       1.142626e+00    1.346803e+16    1.027341e-02    1.746148e-02    2.141230e-03    6.326411e-03    1.571917e-02    2.176776e-02    2.615559e-02    2.703221e-02    2.447584e-02    2.040138e-02    1.456996e-02    1.152680e-02    1.065054e-02    9.566078e-03    7.381880e-03
120       1.149251e+00    1.356134e+16    9.957189e-03    1.694277e-02    2.063977e-03    6.118569e-03    1.525587e-02    2.108758e-02    2.529472e-02    2.610661e-02    2.362293e-02    1.968542e-02    1.405716e-02    1.112089e-02    1.027545e-02    9.229146e-03    7.121856e-03
121       1.155793e+00    1.365466e+16    9.643098e-03    1.642411e-02    1.989320e-03    5.914524e-03    1.479192e-02    2.041384e-02    2.444985e-02    2.520435e-02    2.279398e-02    1.899039e-02    1.355958e-02    1.072707e-02    9.911529e-03    8.902255e-03    6.869584e-03
122       1.162289e+00    1.374797e+16    9.323127e-03    1.588937e-02    1.917128e-03    5.711126e-03    1.431230e-02    1.973094e-02    2.360817e-02    2.431706e-02    2.198340e-02    1.831230e-02    1.307460e-02    1.034328e-02    9.556893e-03    8.583713e-03    6.623762e-03
123       1.168905e+00    1.384128e+16    8.998563e-03    1.534207e-02    1.846844e-03    5.508209e-03    1.382046e-02    1.904088e-02    2.276887e-02    2.344129e-02    2.118700e-02    1.764731e-02    1.259934e-02    9.967237e-03    9.209425e-03    8.271617e-03    6.382921e-03
124       1.175488e+00    1.391386e+16    8.670228e-03    1.478752e-02    1.776287e-03    5.303564e-03    1.332193e-02    1.834329e-02    2.192250e-02    2.255984e-02    2.038612e-02    1.697882e-02    1.212164e-02    9.589277e-03    8.860189e-03    7.957935e-03    6.140856e-03
125       1.182080e+00    1.399680e+16    8.346146e-03    1.423960e-02    1.706977e-03    5.101955e-03    1.282925e-02    1.765503e-02    2.108873e-02    2.169256e-02    1.959855e-02    1.632157e-02    1.165203e-02    9.217716e-03    8.516867e-03    7.649565e-03    5.902892e-03
126       1.188603e+00    1.409011e+16    8.024336e-03    1.369515e-02    1.638384e-03    4.902027e-03    1.233960e-02    1.697180e-02    2.026195e-02    2.083325e-02    1.881852e-02    1.567072e-02    1.118701e-02    8.849797e-03    8.176911e-03    7.344220e-03    5.667262e-03
127       1.195201e+00    1.416269e+16    7.709343e-03    1.316200e-02    1.571376e-03    4.706486e-03    1.186009e-02    1.630317e-02    1.945332e-02    1.999324e-02    1.805617e-02    1.503468e-02    1.073260e-02    8.490268e-03    7.844709e-03    7.045838e-03    5.437007e-03
128       1.201248e+00    1.424563e+16    7.394032e-03    1.262816e-02    1.504397e-03    4.510859e-03    1.137992e-02    1.563395e-02    1.864436e-02    1.915318e-02    1.729391e-02    1.439874e-02    1.027827e-02    8.130811e-03    7.512572e-03    6.747517e-03    5.206797e-03
129       1.207538e+00    1.432858e+16    7.107905e-03    1.214359e-02    1.443700e-03    4.333434e-03    1.094404e-02    1.502674e-02    1.791067e-02    1.839155e-02    1.660291e-02    1.382231e-02    9.866458e-03    7.804995e-03    7.211520e-03    6.477115e-03    4.998134e-03
130       1.215021e+00    1.441152e+16    6.813309e-03    1.164451e-02    1.381306e-03    4.150873e-03    1.049508e-02    1.440164e-02    1.715576e-02    1.760819e-02    1.589234e-02    1.322958e-02    9.443023e-03    7.469982e-03    6.901971e-03    6.199082e-03    4.783581e-03
131       1.221374e+00    1.450483e+16    6.466585e-03    1.105700e-02    1.307946e-03    3.936094e-03    9.966547e-03    1.366601e-02    1.626764e-02    1.668684e-02    1.505669e-02    1.253255e-02    8.945088e-03    7.076028e-03    6.537961e-03    5.872133e-03    4.531281e-03
132       1.227920e+00    1.458778e+16    6.175719e-03    1.056411e-02    1.246422e-03    3.755937e-03    9.523126e-03    1.304890e-02    1.552268e-02    1.591408e-02    1.435582e-02    1.194796e-02    8.527474e-03    6.745623e-03    6.232669e-03    5.597924e-03    4.319680e-03
133       1.234360e+00    1.468109e+16    5.879431e-03    1.006195e-02    1.183805e-03    3.572483e-03    9.071344e-03    1.242034e-02    1.476410e-02    1.512734e-02    1.364235e-02    1.135288e-02    8.102375e-03    6.409296e-03    5.921907e-03    5.318801e-03    4.104287e-03
134       1.240786e+00    1.477440e+16    5.591207e-03    9.573353e-03    1.122950e-03    3.394090e-03    8.631753e-03    1.180894e-02    1.402645e-02    1.436249e-02    1.294882e-02    1.077445e-02    7.689176e-03    6.082386e-03    5.619845e-03    5.047494e-03    3.894925e-03
135       1.248512e+00    1.487808e+16    5.306912e-03    9.091285e-03    1.063007e-03    3.218223e-03    8.198006e-03    1.120595e-02    1.329926e-02    1.360875e-02    1.226545e-02    1.020454e-02    7.282074e-03    5.760301e-03    5.322242e-03    4.780191e-03    3.688653e-03
136       1.256142e+00    1.500250e+16    4.968982e-03    8.518014e-03    9.919081e-04    3.009355e-03    7.682151e-03    1.048933e-02    1.243563e-02    1.271407e-02    1.145451e-02    9.528297e-03    6.799040e-03    5.378144e-03    4.969134e-03    4.463035e-03    3.443911e-03
137       1.263949e+00    1.512691e+16    4.639690e-03    7.959116e-03    9.227953e-04    2.806020e-03    7.179174e-03    9.791180e-03    1.159491e-02    1.184365e-02    1.066577e-02    8.870649e-03    6.329308e-03    5.006514e-03    4.625753e-03    4.154616e-03    3.205912e-03
138       1.271926e+00    1.524096e+16    4.307061e-03    7.394049e-03    8.532894e-04    2.600980e-03    6.670547e-03    9.086232e-03    1.074718e-02    1.096695e-02    9.871744e-03    8.208721e-03    5.856558e-03    4.632502e-03    4.280172e-03    3.844223e-03    2.966389e-03
139       1.279715e+00    1.532390e+16    3.970202e-03    6.820878e-03    7.834552e-04    2.393975e-03    6.154445e-03    8.372817e-03    9.891398e-03    1.008367e-02    9.072490e-03    7.542684e-03    5.380947e-03    4.256237e-03    3.932512e-03    3.531963e-03    2.725428e-03
140       1.287286e+00    1.540685e+16    3.640865e-03    6.258616e-03    7.163217e-04    2.192911e-03    5.647801e-03    7.676353e-03    9.060340e-03    9.229533e-03    8.301096e-03    6.900371e-03    4.922427e-03    3.893514e-03    3.597369e-03    3.230949e-03    2.493147e-03
141       1.295097e+00    1.551053e+16    3.314588e-03    5.697749e-03    6.521280e-04    1.996392e-03    5.141672e-03    6.988434e-03    8.248393e-03    8.402422e-03    7.557187e-03    6.281990e-03    4.481301e-03    3.544594e-03    3.274988e-03    2.941406e-03    2.269722e-03
142       1.303236e+00    1.561421e+16    2.982012e-03    5.126055e-03    5.866955e-04    1.796081e-03    4.625773e-03    6.287236e-03    7.420775e-03    7.559350e-03    6.798923e-03    5.651675e-03    4.031661e-03    3.188941e-03    2.946386e-03    2.646274e-03    2.041985e-03
143       1.311025e+00    1.573862e+16    2.640053e-03    4.538228e-03    5.194167e-04    1.590117e-03    4.095316e-03    5.566253e-03    6.569804e-03    6.692488e-03    6.019262e-03    5.003574e-03    3.569334e-03    2.823252e-03    2.608512e-03    2.342815e-03    1.807822e-03
144       1.319609e+00    1.583194e+16    2.317565e-03    3.983875e-03    4.559690e-04    1.395881e-03    3.595066e-03    4.886324e-03    5.767290e-03    5.874988e-03    5.283998e-03    4.392378e-03    3.133333e-03    2.478386e-03    2.289877e-03    2.056636e-03    1.586993e-03
145       1.327825e+00    1.597709e+16    1.967026e-03    3.381301e-03    3.870022e-04    1.184750e-03    3.051301e-03    4.147252e-03    4.894969e-03    4.986377e-03    4.484776e-03    3.728017e-03    2.659406e-03    2.103522e-03    1.943526e-03    1.745563e-03    1.346955e-03
146       1.336138e+00    1.614298e+16    1.636552e-03    2.813220e-03    3.219832e-04    9.857035e-04    2.538661e-03    3.450486e-03    4.072581e-03    4.148632e-03    3.731303e-03    3.101684e-03    2.212608e-03    1.750116e-03    1.617000e-03    1.452297e-03    1.120658e-03
147       1.344126e+00    1.636070e+16    1.308616e-03    2.249501e-03    2.574635e-04    7.881861e-04    2.029959e-03    2.759070e-03    3.256508e-03    3.317320e-03    2.983617e-03    2.480162e-03    1.769241e-03    1.399424e-03    1.292982e-03    1.161282e-03    8.960980e-04
148       1.352329e+00    1.702426e+16    1.000900e-03    1.720539e-03    1.969219e-04    6.028471e-04    1.552622e-03    2.110285e-03    2.490752e-03    2.537265e-03    2.282030e-03    1.896961e-03    1.353210e-03    1.070355e-03    9.889423e-04    8.882110e-04    6.853839e-04
149       1.356488e+00    1.762560e+16    7.013973e-04    1.205696e-03    1.379963e-04    4.224550e-04    1.088025e-03    1.478817e-03    1.745436e-03    1.778030e-03    1.599170e-03    1.329327e-03    9.482845e-04    7.500688e-04    6.930176e-04    6.224285e-04    4.802940e-04
150       1.360493e+00    1.829952e+16    5.604195e-04    9.633565e-04    1.102596e-04    3.375435e-04    8.693370e-04    1.181581e-03    1.394611e-03    1.420654e-03    1.277744e-03    1.062138e-03    7.576835e-04    5.993083e-04    5.537242e-04    4.973232e-04    3.837571e-04
151       1.364838e+00    1.882829e+16    4.341168e-04    7.462432e-04    8.541023e-05    2.614707e-04    6.734129e-04    9.152862e-04    1.080305e-03    1.100479e-03    9.897768e-04    8.227622e-04    5.869230e-04    4.642411e-04    4.289304e-04    3.852405e-04    2.972691e-04
152       1.366924e+00    1.958515e+16    3.058663e-04    5.257817e-04    6.017762e-05    1.842248e-04    4.744676e-04    6.448846e-04    7.611522e-04    7.753659e-04    6.973686e-04    5.796948e-04    4.135293e-04    3.270911e-04    3.022121e-04    2.714295e-04    2.094473e-04
153       1.368937e+00    1.988582e+16    2.483122e-04    4.268467e-04    4.885415e-05    1.495597e-04    3.851882e-04    5.235383e-04    6.179281e-04    6.294672e-04    5.661465e-04    4.706151e-04    3.357165e-04    2.655432e-04    2.453456e-04    2.203553e-04    1.700361e-04
154       1.370395e+00    2.035238e+16    1.957364e-04    3.364693e-04    3.851013e-05    1.178930e-04    3.036313e-04    4.126881e-04    4.870925e-04    4.961884e-04    4.462747e-04    3.709705e-04    2.646343e-04    2.093190e-04    1.933979e-04    1.736989e-04    1.340339e-04
155       1.372036e+00    2.064269e+16    1.590828e-04    2.734620e-04    3.129872e-05    9.581635e-05    2.467732e-04    3.354081e-04    3.958795e-04    4.032721e-04    3.627053e-04    3.015025e-04    2.150789e-04    1.701219e-04    1.571822e-04    1.411720e-04    1.089347e-04
156       1.373266e+00    2.110925e+16    1.193452e-04    2.051534e-04    2.348055e-05    7.188219e-05    1.851313e-04    2.516258e-04    2.969920e-04    3.025380e-04    2.721044e-04    2.261896e-04    1.613539e-04    1.276268e-04    1.179194e-04    1.059084e-04    8.172370e-05
157       1.374388e+00    2.140992e+16    9.064210e-05    1.558130e-04    1.783336e-05    5.459418e-05    1.406063e-04    1.911086e-04    2.255640e-04    2.297761e-04    2.066620e-04    1.717899e-04    1.225475e-04    9.693195e-05    8.955919e-05    8.043691e-05    6.206876e-05
158       1.375159e+00    2.175206e+16    6.537818e-05    1.123846e-04    1.286282e-05    3.937760e-05    1.014163e-04    1.378425e-04    1.626944e-04    1.657326e-04    1.490608e-04    1.239083e-04    8.839087e-05    6.991492e-05    6.459710e-05    5.801740e-05    4.476885e-05
159       1.375758e+00    2.199053e+16    4.853550e-05    8.343212e-05    9.549108e-06    2.923317e-05    7.528949e-05    1.023316e-04    1.207812e-04    1.230366e-04    1.106599e-04    9.198716e-05    6.561967e-05    5.190348e-05    4.795564e-05    4.307100e-05    3.323553e-05
160       1.376174e+00    2.221862e+16    3.579211e-05    6.152633e-05    7.041912e-06    2.155776e-05    5.552162e-05    7.546361e-05    8.906910e-05    9.073237e-05    8.160522e-05    6.783518e-05    4.839069e-05    3.827580e-05    3.536449e-05    3.176235e-05    2.450927e-05
161       1.376652e+00    2.243635e+16    2.712886e-05    4.663428e-05    5.337463e-06    1.633985e-05    4.208297e-05    5.719813e-05    6.751050e-05    6.877119e-05    6.185320e-05    5.141611e-05    3.667804e-05    2.901139e-05    2.680475e-05    2.407448e-05    1.857696e-05
162       1.376886e+00    2.262298e+16    1.737627e-05    2.986966e-05    3.418691e-06    1.046581e-05    2.695451e-05    3.663590e-05    4.324107e-05    4.404855e-05    3.961752e-05    3.293247e-05    2.349260e-05    1.858205e-05    1.716868e-05    1.541992e-05    1.189871e-05
163       1.377103e+00    2.279923e+16    1.267560e-05    2.178926e-05    2.493859e-06    7.634578e-06    1.966271e-05    2.672508e-05    3.154339e-05    3.213243e-05    2.890010e-05    2.402350e-05    1.713733e-05    1.355519e-05    1.252417e-05    1.124848e-05    8.679840e-06
164       1.377229e+00    2.294438e+16    8.401290e-06    1.444175e-05    1.652910e-06    5.060138e-06    1.303229e-05    1.771317e-05    2.090672e-05    2.129712e-05    1.915476e-05    1.592259e-05    1.135849e-05    8.984274e-06    8.300919e-06    7.455407e-06    5.752930e-06
165       1.377326e+00    2.306880e+16    5.944447e-06    1.021846e-05    1.169539e-06    3.580370e-06    9.221177e-06    1.253320e-05    1.479283e-05    1.506907e-05    1.355321e-05    1.126625e-05    8.036854e-06    6.356945e-06    5.873428e-06    5.275175e-06    4.070564e-06
166       1.377400e+00    2.321395e+16    4.089042e-06    7.029029e-06    8.044978e-07    2.462850e-06    6.343025e-06    8.621282e-06    1.017563e-05    1.036565e-05    9.322926e-06    7.749778e-06    5.528358e-06    4.372789e-06    4.040190e-06    3.628666e-06    2.800043e-06
167       1.377428e+00    2.330726e+16    2.679636e-06    4.606272e-06    5.272045e-07    1.613958e-06    4.156719e-06    5.649709e-06    6.668307e-06    6.792830e-06    6.109511e-06    5.078594e-06    3.622850e-06    2.865582e-06    2.647622e-06    2.377942e-06    1.834927e-06
168       1.377463e+00    2.337984e+16    2.147697e-06    3.691874e-06    4.225484e-07    1.293569e-06    3.331563e-06    4.528177e-06    5.344572e-06    5.444376e-06    4.896703e-06    4.070435e-06    2.903673e-06    2.296731e-06    2.122039e-06    1.905893e-06    1.470673e-06
169       1.377489e+00    2.348352e+16    1.493695e-06    2.567649e-06    2.938767e-07    8.996598e-07    2.317057e-06    3.149287e-06    3.717078e-06    3.786491e-06    3.405592e-06    2.830933e-06    2.019466e-06    1.597346e-06    1.475850e-06    1.325523e-06    1.022834e-06
170       1.377507e+00    2.356646e+16    1.020622e-06    1.754441e-06    2.008021e-07    6.147257e-07    1.583215e-06    2.151866e-06    2.539831e-06    2.587259e-06    2.326996e-06    1.934339e-06    1.379874e-06    1.091445e-06    1.008429e-06    9.057125e-07    6.988888e-07
171       1.377519e+00    2.365978e+16    6.856488e-07    1.178625e-06    1.348979e-07    4.129697e-07    1.063596e-06    1.445613e-06    1.706246e-06    1.738108e-06    1.563264e-06    1.299480e-06    9.269927e-07    7.332275e-07    6.774573e-07    6.084531e-07    4.695100e-07
172       1.377529e+00    2.380493e+16    4.705402e-07    8.088547e-07    9.257635e-08    2.834087e-07    7.299139e-07    9.920809e-07    1.170945e-06    1.192811e-06    1.072821e-06    8.917938e-07    6.361673e-07    5.031920e-07    4.649186e-07    4.175631e-07    3.222106e-07
173       1.377535e+00    2.388787e+16    2.842355e-07    4.885985e-07    5.592186e-08    1.711964e-07    4.409133e-07    5.992784e-07    7.073236e-07    7.205321e-07    6.480507e-07    5.386988e-07    3.842845e-07    3.039592e-07    2.808397e-07    2.522341e-07    1.946352e-07
174       1.377539e+00    2.405376e+16    1.863273e-07    3.202950e-07    3.665893e-08    1.122258e-07    2.890356e-07    3.928500e-07    4.636778e-07    4.723364e-07    4.248221e-07    3.531378e-07    2.519133e-07    1.992569e-07    1.841012e-07    1.653491e-07    1.275909e-07
175       1.377542e+00    2.421965e+16    1.127177e-07    1.937609e-07    2.217663e-08    6.789046e-08    1.748506e-07    2.376526e-07    2.804995e-07    2.857375e-07    2.569940e-07    2.136289e-07    1.523937e-07    1.205395e-07    1.113711e-07    1.000271e-07    7.718545e-08
176       1.377545e+00    2.506982e+16    5.357712e-08    9.209862e-08    1.054102e-08    3.226976e-08    8.311018e-08    1.129613e-07    1.333273e-07    1.358171e-07    1.221547e-07    1.015423e-07    7.243591e-08    5.729495e-08    5.293703e-08    4.754499e-08    3.668787e-08
