izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    3.701376e+15    1.757063e-01    2.916009e-01    4.106564e-02    1.133099e-01    2.609919e-01    3.769228e-01    4.703428e-01    5.005986e-01    4.592665e-01    3.848766e-01    2.754822e-01    2.180309e-01    2.014743e-01    1.809741e-01    1.396629e-01
100       9.813692e-01    3.735936e+15    1.711441e-01    2.842117e-01    3.986158e-02    1.102126e-01    2.544362e-01    3.669159e-01    4.572818e-01    4.862226e-01    4.458847e-01    3.735939e-01    2.673854e-01    2.116197e-01    1.955493e-01    1.756515e-01    1.355549e-01
101       9.888321e-01    3.760128e+15    1.669392e-01    2.774106e-01    3.875165e-02    1.073570e-01    2.483999e-01    3.577115e-01    4.452762e-01    4.730180e-01    4.335975e-01    3.632363e-01    2.599532e-01    2.057348e-01    1.901108e-01    1.707659e-01    1.317842e-01
102       9.965635e-01    3.794688e+15    1.628140e-01    2.707424e-01    3.766262e-02    1.045548e-01    2.424806e-01    3.486900e-01    4.335127e-01    4.600844e-01    4.215645e-01    3.530939e-01    2.526759e-01    1.999726e-01    1.847857e-01    1.659822e-01    1.280922e-01
103       1.004756e+00    3.822336e+15    1.585996e-01    2.639339e-01    3.655000e-02    1.016918e-01    2.364359e-01    3.394811e-01    4.215082e-01    4.468897e-01    4.092903e-01    3.427491e-01    2.452537e-01    1.940957e-01    1.793545e-01    1.611033e-01    1.243266e-01
104       1.013115e+00    3.860352e+15    1.541993e-01    2.568290e-01    3.538817e-02    9.870198e-02    2.301269e-01    3.298739e-01    4.089878e-01    4.331324e-01    3.964945e-01    3.319657e-01    2.375171e-01    1.879700e-01    1.736935e-01    1.560178e-01    1.204017e-01
105       1.021507e+00    3.891456e+15    1.497801e-01    2.496967e-01    3.422131e-02    9.569902e-02    2.237929e-01    3.202317e-01    3.964244e-01    4.193310e-01    3.836591e-01    3.211495e-01    2.297573e-01    1.818260e-01    1.680155e-01    1.509171e-01    1.164651e-01
106       1.030064e+00    3.929472e+15    1.454162e-01    2.426566e-01    3.306898e-02    9.273328e-02    2.175400e-01    3.107162e-01    3.840287e-01    4.057171e-01    3.709996e-01    3.104823e-01    2.221046e-01    1.757668e-01    1.624159e-01    1.458869e-01    1.125828e-01
107       1.038422e+00    3.964032e+15    1.410404e-01    2.355999e-01    3.191342e-02    8.975911e-02    2.112717e-01    3.011800e-01    3.716084e-01    3.920792e-01    3.583189e-01    2.997980e-01    2.144399e-01    1.696980e-01    1.568075e-01    1.408488e-01    1.086945e-01
108       1.046840e+00    4.005504e+15    1.368380e-01    2.288261e-01    3.080360e-02    8.690246e-02    2.052540e-01    2.920283e-01    3.596916e-01    3.789976e-01    3.461570e-01    2.895514e-01    2.070895e-01    1.638783e-01    1.514292e-01    1.360173e-01    1.049656e-01
109       1.055287e+00    4.043520e+15    1.326774e-01    2.221243e-01    2.970472e-02    8.407375e-02    1.992990e-01    2.829769e-01    3.479095e-01    3.660687e-01    3.341391e-01    2.794274e-01    1.998274e-01    1.581284e-01    1.461155e-01    1.312440e-01    1.012816e-01
110       1.063788e+00    4.081536e+15    1.285713e-01    2.155172e-01    2.862011e-02    8.128134e-02    1.934265e-01    2.740581e-01    3.363059e-01    3.533433e-01    3.223137e-01    2.694671e-01    1.926834e-01    1.524722e-01    1.408884e-01    1.265483e-01    9.765766e-02
111       1.072765e+00    4.126464e+15    1.245056e-01    2.089797e-01    2.754632e-02    7.851613e-02    1.876146e-01    2.652377e-01    3.248359e-01    3.407709e-01    3.106331e-01    2.596301e-01    1.856283e-01    1.468865e-01    1.357264e-01    1.219113e-01    9.407891e-02
112       1.081702e+00    4.167936e+15    1.202919e-01    2.022041e-01    2.643435e-02    7.565116e-02    1.815902e-01    2.560999e-01    3.129582e-01    3.277558e-01    2.985431e-01    2.494490e-01    1.783266e-01    1.411055e-01    1.303840e-01    1.171122e-01    9.037509e-02
113       1.090993e+00    4.212864e+15    1.161612e-01    1.955505e-01    2.535126e-02    7.285067e-02    1.756719e-01    2.471486e-01    3.013490e-01    3.150551e-01    2.867528e-01    2.395230e-01    1.712087e-01    1.354702e-01    1.251762e-01    1.124340e-01    8.676457e-02
114       1.099793e+00    4.261248e+15    1.119403e-01    1.887446e-01    2.424885e-02    6.999407e-02    1.696167e-01    2.380058e-01    2.895078e-01    3.021129e-01    2.747433e-01    2.294140e-01    1.639599e-01    1.297313e-01    1.198728e-01    1.076698e-01    8.308777e-02
115       1.108856e+00    4.306176e+15    1.080164e-01    1.824109e-01    2.322805e-02    6.734314e-02    1.639802e-01    2.295100e-01    2.785196e-01    2.901146e-01    2.636142e-01    2.200476e-01    1.572441e-01    1.244145e-01    1.149593e-01    1.032561e-01    7.968137e-02
116       1.117776e+00    4.354560e+15    1.040401e-01    1.759815e-01    2.220033e-02    6.466454e-02    1.582563e-01    2.209066e-01    2.674177e-01    2.780114e-01    2.523953e-01    2.106081e-01    1.504767e-01    1.190568e-01    1.100082e-01    9.880848e-02    7.624886e-02
117       1.127102e+00    4.402944e+15    1.001858e-01    1.697373e-01    2.121147e-02    6.207663e-02    1.526948e-01    2.125740e-01    2.566925e-01    2.663401e-01    2.415850e-01    2.015151e-01    1.439585e-01    1.138966e-01    1.052395e-01    9.452482e-02    7.294290e-02
118       1.135905e+00    4.447872e+15    9.619691e-02    1.632519e-01    2.020206e-02    5.941448e-02    1.469137e-01    2.039627e-01    2.456614e-01    2.543764e-01    2.305198e-01    1.922130e-01    1.372919e-01    1.086191e-01    1.003626e-01    9.014390e-02    6.956189e-02
119       1.142626e+00    4.489344e+15    9.246068e-02    1.571533e-01    1.927107e-02    5.693770e-02    1.414725e-01    1.959098e-01    2.354003e-01    2.432899e-01    2.202826e-01    1.836124e-01    1.311296e-01    1.037412e-01    9.585483e-02    8.609471e-02    6.643692e-02
120       1.149251e+00    4.520448e+15    8.961470e-02    1.524849e-01    1.857579e-02    5.506712e-02    1.373028e-01    1.897882e-01    2.276525e-01    2.349595e-01    2.126064e-01    1.771688e-01    1.265144e-01    1.000880e-01    9.247902e-02    8.306232e-02    6.409670e-02
121       1.155793e+00    4.551552e+15    8.678788e-02    1.478170e-01    1.790388e-02    5.323072e-02    1.331273e-01    1.837245e-01    2.200487e-01    2.268392e-01    2.051458e-01    1.709135e-01    1.220363e-01    9.654364e-02    8.920376e-02    8.012030e-02    6.182625e-02
122       1.162289e+00    4.582656e+15    8.390815e-02    1.430043e-01    1.725416e-02    5.140014e-02    1.288107e-01    1.775785e-01    2.124735e-01    2.188536e-01    1.978506e-01    1.648107e-01    1.176714e-01    9.308953e-02    8.601203e-02    7.725341e-02    5.961385e-02
123       1.168905e+00    4.613760e+15    8.098706e-02    1.380787e-01    1.662159e-02    4.957388e-02    1.243842e-01    1.713679e-01    2.049198e-01    2.109716e-01    1.906830e-01    1.588258e-01    1.133940e-01    8.970514e-02    8.288483e-02    7.444455e-02    5.744629e-02
124       1.175488e+00    4.637952e+15    7.803205e-02    1.330877e-01    1.598658e-02    4.773208e-02    1.198974e-01    1.650896e-01    1.973025e-01    2.030386e-01    1.834751e-01    1.528094e-01    1.090948e-01    8.630349e-02    7.974170e-02    7.162141e-02    5.526770e-02
125       1.182080e+00    4.665600e+15    7.511531e-02    1.281564e-01    1.536279e-02    4.591760e-02    1.154632e-01    1.588953e-01    1.897986e-01    1.952330e-01    1.763870e-01    1.468941e-01    1.048682e-01    8.295944e-02    7.665180e-02    6.884608e-02    5.312603e-02
126       1.188603e+00    4.696704e+15    7.221903e-02    1.232563e-01    1.474546e-02    4.411824e-02    1.110564e-01    1.527462e-01    1.823575e-01    1.874993e-01    1.693667e-01    1.410364e-01    1.006831e-01    7.964818e-02    7.359220e-02    6.609798e-02    5.100536e-02
127       1.195201e+00    4.720896e+15    6.938409e-02    1.184580e-01    1.414239e-02    4.235837e-02    1.067408e-01    1.467285e-01    1.750799e-01    1.799392e-01    1.625056e-01    1.353121e-01    9.659336e-02    7.641242e-02    7.060238e-02    6.341254e-02    4.893306e-02
128       1.201248e+00    4.748544e+15    6.654629e-02    1.136534e-01    1.353958e-02    4.059773e-02    1.024193e-01    1.407055e-01    1.677992e-01    1.723786e-01    1.556451e-01    1.295887e-01    9.250441e-02    7.317730e-02    6.761315e-02    6.072765e-02    4.686118e-02
129       1.207538e+00    4.776192e+15    6.397115e-02    1.092923e-01    1.299330e-02    3.900091e-02    9.849638e-02    1.352406e-01    1.611961e-01    1.655239e-01    1.494262e-01    1.244008e-01    8.879813e-02    7.024495e-02    6.490368e-02    5.829403e-02    4.498320e-02
130       1.215021e+00    4.803840e+15    6.131978e-02    1.048006e-01    1.243175e-02    3.735785e-02    9.445575e-02    1.296148e-01    1.544018e-01    1.584737e-01    1.430310e-01    1.190662e-01    8.498721e-02    6.722984e-02    6.211774e-02    5.579174e-02    4.305223e-02
131       1.221374e+00    4.834944e+15    5.819926e-02    9.951304e-02    1.177151e-02    3.542484e-02    8.969892e-02    1.229941e-01    1.464087e-01    1.501816e-01    1.355102e-01    1.127930e-01    8.050579e-02    6.368426e-02    5.884165e-02    5.284920e-02    4.078153e-02
132       1.227920e+00    4.862592e+15    5.558147e-02    9.507702e-02    1.121780e-02    3.380343e-02    8.570813e-02    1.174401e-01    1.397041e-01    1.432267e-01    1.292024e-01    1.075316e-01    7.674726e-02    6.071060e-02    5.609402e-02    5.038131e-02    3.887712e-02
133       1.234360e+00    4.893696e+15    5.291488e-02    9.055753e-02    1.065424e-02    3.215235e-02    8.164210e-02    1.117831e-01    1.328769e-01    1.361460e-01    1.227812e-01    1.021759e-01    7.292137e-02    5.768367e-02    5.329716e-02    4.786921e-02    3.693858e-02
134       1.240786e+00    4.924800e+15    5.032086e-02    8.616018e-02    1.010655e-02    3.054681e-02    7.768577e-02    1.062805e-01    1.262381e-01    1.292624e-01    1.165393e-01    9.697003e-02    6.920259e-02    5.474148e-02    5.057861e-02    4.542744e-02    3.505432e-02
135       1.248512e+00    4.959360e+15    4.776221e-02    8.182156e-02    9.567060e-03    2.896401e-02    7.378206e-02    1.008535e-01    1.196933e-01    1.224788e-01    1.103890e-01    9.184082e-02    6.553867e-02    5.184271e-02    4.790018e-02    4.302172e-02    3.319788e-02
136       1.256142e+00    5.000832e+15    4.472084e-02    7.666213e-02    8.927173e-03    2.708420e-02    6.913936e-02    9.440397e-02    1.119207e-01    1.144267e-01    1.030906e-01    8.575467e-02    6.119136e-02    4.840330e-02    4.472220e-02    4.016731e-02    3.099520e-02
137       1.263949e+00    5.042304e+15    4.175721e-02    7.163205e-02    8.305158e-03    2.525418e-02    6.461257e-02    8.812062e-02    1.043542e-01    1.065929e-01    9.599197e-02    7.983584e-02    5.696377e-02    4.505862e-02    4.163177e-02    3.739154e-02    2.885320e-02
138       1.271926e+00    5.080320e+15    3.876355e-02    6.654644e-02    7.679604e-03    2.340882e-02    6.003492e-02    8.177609e-02    9.672459e-02    9.870253e-02    8.884569e-02    7.387848e-02    5.270902e-02    4.169252e-02    3.852155e-02    3.459800e-02    2.669750e-02
139       1.279715e+00    5.107968e+15    3.573182e-02    6.138790e-02    7.051097e-03    2.154578e-02    5.539001e-02    7.535535e-02    8.902258e-02    9.075307e-02    8.165241e-02    6.788416e-02    4.842852e-02    3.830613e-02    3.539261e-02    3.178767e-02    2.452885e-02
140       1.287286e+00    5.135616e+15    3.276779e-02    5.632755e-02    6.446895e-03    1.973620e-02    5.083021e-02    6.908718e-02    8.154306e-02    8.306579e-02    7.470986e-02    6.210334e-02    4.430185e-02    3.504163e-02    3.237632e-02    2.907854e-02    2.243832e-02
141       1.295097e+00    5.170176e+15    2.983129e-02    5.127974e-02    5.869152e-03    1.796753e-02    4.627505e-02    6.289590e-02    7.423553e-02    7.562180e-02    6.801469e-02    5.653791e-02    4.033171e-02    3.190135e-02    2.947489e-02    2.647265e-02    2.042750e-02
142       1.303236e+00    5.204736e+15    2.683811e-02    4.613449e-02    5.280260e-03    1.616473e-02    4.163196e-02    5.658513e-02    6.678698e-02    6.803415e-02    6.119031e-02    5.086508e-02    3.628495e-02    2.870047e-02    2.651748e-02    2.381647e-02    1.837787e-02
143       1.311025e+00    5.246208e+15    2.376047e-02    4.084406e-02    4.674750e-03    1.431105e-02    3.685785e-02    5.009627e-02    5.912823e-02    6.023239e-02    5.417336e-02    4.503216e-02    3.212400e-02    2.540926e-02    2.347660e-02    2.108533e-02    1.627040e-02
144       1.319609e+00    5.277312e+15    2.085809e-02    3.585488e-02    4.103721e-03    1.256293e-02    3.235559e-02    4.397692e-02    5.190561e-02    5.287489e-02    4.755598e-02    3.953140e-02    2.820000e-02    2.230547e-02    2.060889e-02    1.850972e-02    1.428294e-02
145       1.327825e+00    5.325696e+15    1.770323e-02    3.043171e-02    3.483020e-03    1.066275e-02    2.746170e-02    3.732527e-02    4.405472e-02    4.487739e-02    4.036299e-02    3.355215e-02    2.393466e-02    1.893170e-02    1.749173e-02    1.571007e-02    1.212260e-02
146       1.336138e+00    5.380992e+15    1.472897e-02    2.531898e-02    2.897849e-03    8.871332e-03    2.284795e-02    3.105437e-02    3.665323e-02    3.733769e-02    3.358173e-02    2.791516e-02    1.991347e-02    1.575105e-02    1.455300e-02    1.307067e-02    1.008592e-02
147       1.344126e+00    5.453568e+15    1.177755e-02    2.024551e-02    2.317172e-03    7.093675e-03    1.826963e-02    2.483163e-02    2.930858e-02    2.985588e-02    2.685255e-02    2.232146e-02    1.592317e-02    1.259482e-02    1.163684e-02    1.045154e-02    8.064882e-03
148       1.352329e+00    5.674752e+15    9.008101e-03    1.548485e-02    1.772297e-03    5.425624e-03    1.397359e-02    1.899256e-02    2.241677e-02    2.283538e-02    2.053827e-02    1.707265e-02    1.217889e-02    9.633193e-03    8.900481e-03    7.993899e-03    6.168455e-03
149       1.356488e+00    5.875200e+15    6.312575e-03    1.085126e-02    1.241967e-03    3.802095e-03    9.792227e-03    1.330935e-02    1.570892e-02    1.600227e-02    1.439253e-02    1.196394e-02    8.534561e-03    6.750619e-03    6.237159e-03    5.601857e-03    4.322646e-03
150       1.360493e+00    6.099840e+15    5.043776e-03    8.670209e-03    9.923368e-04    3.037891e-03    7.824033e-03    1.063423e-02    1.255150e-02    1.278588e-02    1.149970e-02    9.559243e-03    6.819152e-03    5.393774e-03    4.983518e-03    4.475908e-03    3.453814e-03
151       1.364838e+00    6.276096e+15    3.907051e-03    6.716188e-03    7.686921e-04    2.353236e-03    6.060716e-03    8.237576e-03    9.722745e-03    9.904307e-03    8.907991e-03    7.404859e-03    5.282307e-03    4.178170e-03    3.860373e-03    3.467165e-03    2.675422e-03
152       1.366924e+00    6.528384e+15    2.752797e-03    4.732035e-03    5.415986e-04    1.658023e-03    4.270208e-03    5.803962e-03    6.850370e-03    6.978293e-03    6.276317e-03    5.217253e-03    3.721764e-03    2.943820e-03    2.719909e-03    2.442866e-03    1.885026e-03
153       1.368937e+00    6.628608e+15    2.234810e-03    3.841620e-03    4.396873e-04    1.346037e-03    3.466694e-03    4.711845e-03    5.561353e-03    5.665205e-03    5.095318e-03    4.235536e-03    3.021449e-03    2.389889e-03    2.208111e-03    1.983198e-03    1.530325e-03
154       1.370395e+00    6.784128e+15    1.761628e-03    3.028223e-03    3.465911e-04    1.061037e-03    2.732681e-03    3.714193e-03    4.383833e-03    4.465696e-03    4.016473e-03    3.338734e-03    2.381709e-03    1.883871e-03    1.740581e-03    1.563290e-03    1.206305e-03
155       1.372036e+00    6.880896e+15    1.431745e-03    2.461158e-03    2.816884e-04    8.623471e-04    2.220959e-03    3.018673e-03    3.562915e-03    3.629449e-03    3.264347e-03    2.713522e-03    1.935710e-03    1.531097e-03    1.414640e-03    1.270548e-03    9.804125e-04
156       1.373266e+00    7.036416e+15    1.074107e-03    1.846380e-03    2.113249e-04    6.469398e-04    1.666181e-03    2.264633e-03    2.672928e-03    2.722842e-03    2.448940e-03    2.035706e-03    1.452185e-03    1.148641e-03    1.061274e-03    9.531754e-04    7.355133e-04
157       1.374388e+00    7.136640e+15    8.157789e-04    1.402317e-03    1.605003e-04    4.913476e-04    1.265457e-03    1.719978e-03    2.030076e-03    2.067985e-03    1.859958e-03    1.546109e-03    1.102928e-03    8.723876e-04    8.060327e-04    7.239322e-04    5.586188e-04
158       1.375159e+00    7.250688e+15    5.884036e-04    1.011461e-03    1.157654e-04    3.543984e-04    9.127466e-04    1.240583e-03    1.464250e-03    1.491593e-03    1.341547e-03    1.115175e-03    7.955178e-04    6.292342e-04    5.813739e-04    5.221566e-04    4.029197e-04
159       1.375758e+00    7.330176e+15    4.368195e-04    7.508891e-04    8.594198e-05    2.630985e-04    6.776054e-04    9.209845e-04    1.087031e-03    1.107330e-03    9.959389e-04    8.278845e-04    5.905771e-04    4.671313e-04    4.316008e-04    3.876390e-04    2.991198e-04
160       1.376174e+00    7.406208e+15    3.221289e-04    5.537370e-04    6.337721e-05    1.940199e-04    4.996946e-04    6.791725e-04    8.016219e-04    8.165913e-04    7.344470e-04    6.105166e-04    4.355162e-04    3.444822e-04    3.182804e-04    2.858612e-04    2.205834e-04
161       1.376652e+00    7.478784e+15    2.441597e-04    4.197085e-04    4.803716e-05    1.470586e-04    3.787467e-04    5.147832e-04    6.075945e-04    6.189407e-04    5.566788e-04    4.627450e-04    3.301023e-04    2.611025e-04    2.412427e-04    2.166703e-04    1.671926e-04
162       1.376886e+00    7.540992e+15    1.563864e-04    2.688270e-04    3.076822e-05    9.419232e-05    2.425906e-04    3.297231e-04    3.891696e-04    3.964369e-04    3.565577e-04    2.963922e-04    2.114334e-04    1.672384e-04    1.545181e-04    1.387792e-04    1.070883e-04
163       1.377103e+00    7.599744e+15    1.140804e-04    1.961033e-04    2.244473e-05    6.871120e-05    1.769644e-04    2.405257e-04    2.838906e-04    2.891919e-04    2.601009e-04    2.162115e-04    1.542360e-04    1.219967e-04    1.127175e-04    1.012364e-04    7.811856e-05
164       1.377229e+00    7.648128e+15    7.561161e-05    1.299757e-04    1.487619e-05    4.554125e-05    1.172906e-04    1.594185e-04    1.881604e-04    1.916741e-04    1.723928e-04    1.433033e-04    1.022264e-04    8.085846e-05    7.470827e-05    6.709867e-05    5.177637e-05
165       1.377326e+00    7.689600e+15    5.350002e-05    9.196610e-05    1.052585e-05    3.222333e-05    8.299059e-05    1.127988e-04    1.331355e-04    1.356216e-04    1.219789e-04    1.013962e-04    7.233168e-05    5.721251e-05    5.286086e-05    4.747658e-05    3.663508e-05
166       1.377400e+00    7.737984e+15    3.680138e-05    6.326126e-05    7.240480e-06    2.216565e-05    5.708722e-05    7.759154e-05    9.158068e-05    9.329085e-05    8.390633e-05    6.974800e-05    4.975522e-05    3.935510e-05    3.636171e-05    3.265799e-05    2.520039e-05
167       1.377428e+00    7.769088e+15    2.411672e-05    4.145644e-05    4.744840e-06    1.452562e-05    3.741047e-05    5.084738e-05    6.001476e-05    6.113547e-05    5.498560e-05    4.570735e-05    3.260565e-05    2.579023e-05    2.382860e-05    2.140147e-05    1.651435e-05
168       1.377463e+00    7.793280e+15    1.932928e-05    3.322687e-05    3.802935e-06    1.164212e-05    2.998406e-05    4.075360e-05    4.810115e-05    4.899938e-05    4.407033e-05    3.663392e-05    2.613306e-05    2.067058e-05    1.909835e-05    1.715304e-05    1.323606e-05
169       1.377489e+00    7.827840e+15    1.344325e-05    2.310884e-05    2.644891e-06    8.096938e-06    2.085352e-05    2.834358e-05    3.345371e-05    3.407842e-05    3.065033e-05    2.547840e-05    1.817519e-05    1.437611e-05    1.328265e-05    1.192971e-05    9.205503e-06
170       1.377507e+00    7.855488e+15    9.185598e-06    1.578997e-05    1.807219e-06    5.532531e-06    1.424893e-05    1.936680e-05    2.285848e-05    2.328533e-05    2.094296e-05    1.740905e-05    1.241887e-05    9.823007e-06    9.075857e-06    8.151412e-06    6.289999e-06
171       1.377519e+00    7.886592e+15    6.170839e-06    1.060762e-05    1.214081e-06    3.716727e-06    9.572362e-06    1.301052e-05    1.535621e-05    1.564297e-05    1.406938e-05    1.169532e-05    8.342934e-06    6.599047e-06    6.097116e-06    5.476078e-06    4.225590e-06
172       1.377529e+00    7.934976e+15    4.234862e-06    7.279692e-06    8.331872e-07    2.550678e-06    6.569225e-06    8.928728e-06    1.053851e-05    1.073530e-05    9.655392e-06    8.026144e-06    5.725505e-06    4.528728e-06    4.184268e-06    3.758068e-06    2.899896e-06
173       1.377535e+00    7.962624e+15    2.558119e-06    4.397386e-06    5.032968e-07    1.540768e-06    3.968220e-06    5.393506e-06    6.365912e-06    6.484789e-06    5.832456e-06    4.848290e-06    3.458561e-06    2.735633e-06    2.527557e-06    2.270107e-06    1.751717e-06
174       1.377539e+00    8.017920e+15    1.676945e-06    2.882655e-06    3.299304e-07    1.010033e-06    2.601320e-06    3.535650e-06    4.173100e-06    4.251028e-06    3.823399e-06    3.178240e-06    2.267219e-06    1.793312e-06    1.656911e-06    1.488142e-06    1.148318e-06
175       1.377542e+00    8.073216e+15    1.014460e-06    1.743848e-06    1.995897e-07    6.110141e-07    1.573656e-06    2.138874e-06    2.524496e-06    2.571638e-06    2.312946e-06    1.922660e-06    1.371543e-06    1.084855e-06    1.002340e-06    9.002440e-07    6.946690e-07
176       1.377545e+00    8.356608e+15    4.821941e-07    8.288876e-07    9.486919e-08    2.904279e-07    7.479916e-07    1.016652e-06    1.199946e-06    1.222354e-06    1.099392e-06    9.138809e-07    6.519232e-07    5.156546e-07    4.764333e-07    4.279049e-07    3.301908e-07
