izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    9.253440e+15    2.811301e-02    4.665615e-02    6.570503e-03    1.812958e-02    4.175871e-02    6.030765e-02    7.525485e-02    8.009577e-02    7.348264e-02    6.158026e-02    4.407715e-02    3.488495e-02    3.223589e-02    2.895586e-02    2.234606e-02
100       9.813692e-01    9.339840e+15    2.738305e-02    4.547387e-02    6.377853e-03    1.763401e-02    4.070979e-02    5.870654e-02    7.316509e-02    7.779561e-02    7.134155e-02    5.977503e-02    4.278166e-02    3.385915e-02    3.128789e-02    2.810424e-02    2.168878e-02
101       9.888321e-01    9.400320e+15    2.671028e-02    4.438569e-02    6.200265e-03    1.717711e-02    3.974398e-02    5.723384e-02    7.124419e-02    7.568287e-02    6.937560e-02    5.811780e-02    4.159251e-02    3.291757e-02    3.041773e-02    2.732255e-02    2.108547e-02
102       9.965635e-01    9.486720e+15    2.605023e-02    4.331878e-02    6.026019e-03    1.672877e-02    3.879689e-02    5.579040e-02    6.936204e-02    7.361350e-02    6.745032e-02    5.649502e-02    4.042815e-02    3.199562e-02    2.956571e-02    2.655716e-02    2.049475e-02
103       1.004756e+00    9.555840e+15    2.537594e-02    4.222943e-02    5.848000e-03    1.627069e-02    3.782974e-02    5.431698e-02    6.744131e-02    7.150235e-02    6.548644e-02    5.483985e-02    3.924059e-02    3.105532e-02    2.869673e-02    2.577653e-02    1.989226e-02
104       1.013115e+00    9.650880e+15    2.467188e-02    4.109264e-02    5.662107e-03    1.579232e-02    3.682030e-02    5.277983e-02    6.543805e-02    6.930119e-02    6.343913e-02    5.311451e-02    3.800274e-02    3.007520e-02    2.779096e-02    2.496285e-02    1.926428e-02
105       1.021507e+00    9.728640e+15    2.396482e-02    3.995147e-02    5.475410e-03    1.531184e-02    3.580686e-02    5.123707e-02    6.342790e-02    6.709296e-02    6.138546e-02    5.138393e-02    3.676117e-02    2.909216e-02    2.688248e-02    2.414674e-02    1.863441e-02
106       1.030064e+00    9.823680e+15    2.326660e-02    3.882505e-02    5.291036e-03    1.483733e-02    3.480640e-02    4.971459e-02    6.144459e-02    6.491474e-02    5.935993e-02    4.967717e-02    3.553674e-02    2.812268e-02    2.598654e-02    2.334190e-02    1.801325e-02
107       1.038422e+00    9.910080e+15    2.256646e-02    3.769598e-02    5.106148e-03    1.436146e-02    3.380348e-02    4.818880e-02    5.945735e-02    6.273268e-02    5.733103e-02    4.796768e-02    3.431039e-02    2.715169e-02    2.508920e-02    2.253580e-02    1.739111e-02
108       1.046840e+00    1.001376e+16    2.189407e-02    3.661217e-02    4.928576e-03    1.390439e-02    3.284063e-02    4.672453e-02    5.755066e-02    6.063962e-02    5.538512e-02    4.632823e-02    3.313433e-02    2.622052e-02    2.422867e-02    2.176277e-02    1.679450e-02
109       1.055287e+00    1.010880e+16    2.122838e-02    3.553988e-02    4.752756e-03    1.345180e-02    3.188785e-02    4.527630e-02    5.566551e-02    5.857099e-02    5.346226e-02    4.470838e-02    3.197238e-02    2.530055e-02    2.337848e-02    2.099903e-02    1.620506e-02
110       1.063788e+00    1.020384e+16    2.057141e-02    3.448274e-02    4.579217e-03    1.300501e-02    3.094825e-02    4.384929e-02    5.380894e-02    5.653493e-02    5.157019e-02    4.311473e-02    3.082934e-02    2.439555e-02    2.254214e-02    2.024773e-02    1.562523e-02
111       1.072765e+00    1.031616e+16    1.992090e-02    3.343675e-02    4.407411e-03    1.256258e-02    3.001833e-02    4.243803e-02    5.197375e-02    5.452334e-02    4.970130e-02    4.154082e-02    2.970053e-02    2.350184e-02    2.171623e-02    1.950581e-02    1.505263e-02
112       1.081702e+00    1.041984e+16    1.924671e-02    3.235266e-02    4.229496e-03    1.210419e-02    2.905444e-02    4.097599e-02    5.007331e-02    5.244093e-02    4.776689e-02    3.991184e-02    2.853226e-02    2.257689e-02    2.086145e-02    1.873795e-02    1.446001e-02
113       1.090993e+00    1.053216e+16    1.858579e-02    3.128809e-02    4.056201e-03    1.165611e-02    2.810751e-02    3.954377e-02    4.821584e-02    5.040881e-02    4.588045e-02    3.832368e-02    2.739339e-02    2.167523e-02    2.002819e-02    1.798943e-02    1.388233e-02
114       1.099793e+00    1.065312e+16    1.791045e-02    3.019914e-02    3.879816e-03    1.119905e-02    2.713868e-02    3.808093e-02    4.632125e-02    4.833806e-02    4.395892e-02    3.670623e-02    2.623359e-02    2.075701e-02    1.917964e-02    1.722718e-02    1.329404e-02
115       1.108856e+00    1.076544e+16    1.728262e-02    2.918575e-02    3.716489e-03    1.077490e-02    2.623684e-02    3.672160e-02    4.456314e-02    4.641834e-02    4.217827e-02    3.520761e-02    2.515906e-02    1.990631e-02    1.839349e-02    1.652097e-02    1.274902e-02
116       1.117776e+00    1.088640e+16    1.664641e-02    2.815704e-02    3.552053e-03    1.034633e-02    2.532100e-02    3.534506e-02    4.278683e-02    4.448183e-02    4.038325e-02    3.369729e-02    2.407627e-02    1.904909e-02    1.760131e-02    1.580936e-02    1.219982e-02
117       1.127102e+00    1.100736e+16    1.602973e-02    2.715798e-02    3.393836e-03    9.932261e-03    2.443117e-02    3.401183e-02    4.107080e-02    4.261442e-02    3.865360e-02    3.224242e-02    2.303335e-02    1.822345e-02    1.683832e-02    1.512397e-02    1.167086e-02
118       1.135905e+00    1.111968e+16    1.539151e-02    2.612030e-02    3.232330e-03    9.506317e-03    2.350619e-02    3.263403e-02    3.930583e-02    4.070023e-02    3.688317e-02    3.075408e-02    2.196670e-02    1.737906e-02    1.605801e-02    1.442302e-02    1.112990e-02
119       1.142626e+00    1.122336e+16    1.479371e-02    2.514453e-02    3.083372e-03    9.110031e-03    2.263561e-02    3.134557e-02    3.766406e-02    3.892638e-02    3.524521e-02    2.937799e-02    2.098074e-02    1.659859e-02    1.533677e-02    1.377515e-02    1.062991e-02
120       1.149251e+00    1.130112e+16    1.433835e-02    2.439759e-02    2.972127e-03    8.810739e-03    2.196845e-02    3.036612e-02    3.642440e-02    3.759352e-02    3.401702e-02    2.834701e-02    2.024231e-02    1.601408e-02    1.479664e-02    1.328997e-02    1.025547e-02
121       1.155793e+00    1.137888e+16    1.388606e-02    2.365073e-02    2.864621e-03    8.516915e-03    2.130037e-02    2.939593e-02    3.520779e-02    3.629427e-02    3.282333e-02    2.734616e-02    1.952580e-02    1.544698e-02    1.427260e-02    1.281925e-02    9.892201e-03
122       1.162289e+00    1.145664e+16    1.342530e-02    2.288069e-02    2.760665e-03    8.224022e-03    2.060971e-02    2.841256e-02    3.399576e-02    3.501657e-02    3.165609e-02    2.636972e-02    1.882742e-02    1.489432e-02    1.376193e-02    1.236055e-02    9.538217e-03
123       1.168905e+00    1.153440e+16    1.295793e-02    2.209259e-02    2.659455e-03    7.931821e-03    1.990146e-02    2.741887e-02    3.278717e-02    3.375546e-02    3.050928e-02    2.541213e-02    1.814305e-02    1.435282e-02    1.326157e-02    1.191113e-02    9.191406e-03
124       1.175488e+00    1.159488e+16    1.248513e-02    2.129404e-02    2.557853e-03    7.637133e-03    1.918358e-02    2.641434e-02    3.156840e-02    3.248617e-02    2.935602e-02    2.444950e-02    1.745517e-02    1.380856e-02    1.275867e-02    1.145943e-02    8.842833e-03
125       1.182080e+00    1.166400e+16    1.201845e-02    2.050503e-02    2.458047e-03    7.346816e-03    1.847411e-02    2.542324e-02    3.036778e-02    3.123728e-02    2.822191e-02    2.350306e-02    1.677892e-02    1.327351e-02    1.226429e-02    1.101537e-02    8.500164e-03
126       1.188603e+00    1.174176e+16    1.155504e-02    1.972101e-02    2.359273e-03    7.058919e-03    1.776903e-02    2.443940e-02    2.917720e-02    2.999988e-02    2.709867e-02    2.256583e-02    1.610930e-02    1.274371e-02    1.177475e-02    1.057568e-02    8.160858e-03
127       1.195201e+00    1.180224e+16    1.110145e-02    1.895328e-02    2.262782e-03    6.777340e-03    1.707853e-02    2.347656e-02    2.801279e-02    2.879027e-02    2.600089e-02    2.164993e-02    1.545494e-02    1.222599e-02    1.129638e-02    1.014601e-02    7.829289e-03
128       1.201248e+00    1.187136e+16    1.064741e-02    1.818455e-02    2.166332e-03    6.495638e-03    1.638708e-02    2.251288e-02    2.684788e-02    2.758058e-02    2.490322e-02    2.073419e-02    1.480071e-02    1.170837e-02    1.081810e-02    9.716424e-03    7.497788e-03
129       1.207538e+00    1.194048e+16    1.023538e-02    1.748677e-02    2.078928e-03    6.240145e-03    1.575942e-02    2.163850e-02    2.579137e-02    2.648383e-02    2.390819e-02    1.990412e-02    1.420770e-02    1.123919e-02    1.038459e-02    9.327045e-03    7.197312e-03
130       1.215021e+00    1.200960e+16    9.811165e-03    1.676810e-02    1.989080e-03    5.977256e-03    1.511292e-02    2.073837e-02    2.470430e-02    2.535580e-02    2.288496e-02    1.905059e-02    1.359795e-02    1.075677e-02    9.938838e-03    8.926678e-03    6.888357e-03
131       1.221374e+00    1.208736e+16    9.311882e-03    1.592209e-02    1.883442e-03    5.667975e-03    1.435183e-02    1.967905e-02    2.342540e-02    2.402906e-02    2.168163e-02    1.804688e-02    1.288093e-02    1.018948e-02    9.414664e-03    8.455871e-03    6.525045e-03
132       1.227920e+00    1.215648e+16    8.893035e-03    1.521232e-02    1.794848e-03    5.408549e-03    1.371330e-02    1.879042e-02    2.235266e-02    2.291627e-02    2.067238e-02    1.720506e-02    1.227956e-02    9.713697e-03    8.975043e-03    8.061010e-03    6.220339e-03
133       1.234360e+00    1.223424e+16    8.466380e-03    1.448921e-02    1.704679e-03    5.144376e-03    1.306274e-02    1.788529e-02    2.126030e-02    2.178337e-02    1.964499e-02    1.634815e-02    1.166742e-02    9.229387e-03    8.527545e-03    7.659073e-03    5.910173e-03
134       1.240786e+00    1.231200e+16    8.051338e-03    1.378563e-02    1.617048e-03    4.887490e-03    1.242972e-02    1.700487e-02    2.019809e-02    2.068199e-02    1.864629e-02    1.551521e-02    1.107241e-02    8.758636e-03    8.092577e-03    7.268391e-03    5.608691e-03
135       1.248512e+00    1.239840e+16    7.641954e-03    1.309145e-02    1.530730e-03    4.634241e-03    1.180513e-02    1.613656e-02    1.915093e-02    1.959660e-02    1.766225e-02    1.469453e-02    1.048619e-02    8.294833e-03    7.664028e-03    6.883475e-03    5.311660e-03
136       1.256142e+00    1.250208e+16    7.155335e-03    1.226594e-02    1.428348e-03    4.333471e-03    1.106230e-02    1.510464e-02    1.790731e-02    1.830827e-02    1.649449e-02    1.372075e-02    9.790618e-03    7.744527e-03    7.155552e-03    6.426770e-03    4.959232e-03
137       1.263949e+00    1.260576e+16    6.681153e-03    1.146113e-02    1.328825e-03    4.040669e-03    1.033801e-02    1.409930e-02    1.669667e-02    1.705486e-02    1.535872e-02    1.277373e-02    9.114203e-03    7.209380e-03    6.661084e-03    5.982647e-03    4.616513e-03
138       1.271926e+00    1.270080e+16    6.202168e-03    1.064743e-02    1.228737e-03    3.745412e-03    9.605587e-03    1.308417e-02    1.547594e-02    1.579240e-02    1.421531e-02    1.182056e-02    8.433444e-03    6.670803e-03    6.163448e-03    5.535681e-03    4.271600e-03
139       1.279715e+00    1.276992e+16    5.717091e-03    9.822064e-03    1.128176e-03    3.447324e-03    8.862401e-03    1.205686e-02    1.424361e-02    1.452049e-02    1.306439e-02    1.086147e-02    7.748564e-03    6.128981e-03    5.662817e-03    5.086027e-03    3.924616e-03
140       1.287286e+00    1.283904e+16    5.242846e-03    9.012408e-03    1.031503e-03    3.157792e-03    8.132834e-03    1.105395e-02    1.304689e-02    1.329053e-02    1.195358e-02    9.936535e-03    7.088295e-03    5.606660e-03    5.180211e-03    4.652567e-03    3.590132e-03
141       1.295097e+00    1.292544e+16    4.773006e-03    8.204758e-03    9.390643e-04    2.874805e-03    7.404008e-03    1.006334e-02    1.187769e-02    1.209949e-02    1.088235e-02    9.046065e-03    6.453073e-03    5.104215e-03    4.715983e-03    4.235624e-03    3.268399e-03
142       1.303236e+00    1.301184e+16    4.294098e-03    7.381519e-03    8.448416e-04    2.586356e-03    6.661113e-03    9.053621e-03    1.068592e-02    1.088546e-02    9.790450e-03    8.138412e-03    5.805592e-03    4.592075e-03    4.242796e-03    3.810635e-03    2.940459e-03
143       1.311025e+00    1.311552e+16    3.801676e-03    6.535049e-03    7.479600e-04    2.289768e-03    5.897255e-03    8.015404e-03    9.460517e-03    9.637182e-03    8.667737e-03    7.205146e-03    5.139841e-03    4.065482e-03    3.756257e-03    3.373654e-03    2.603264e-03
144       1.319609e+00    1.319328e+16    3.337294e-03    5.736781e-03    6.565953e-04    2.010069e-03    5.176895e-03    7.036307e-03    8.304898e-03    8.459982e-03    7.608957e-03    6.325024e-03    4.511999e-03    3.568876e-03    3.297423e-03    2.961555e-03    2.285270e-03
145       1.327825e+00    1.331424e+16    2.832518e-03    4.869074e-03    5.572832e-04    1.706039e-03    4.393873e-03    5.972043e-03    7.048755e-03    7.180383e-03    6.458078e-03    5.368344e-03    3.829545e-03    3.029072e-03    2.798677e-03    2.513611e-03    1.939616e-03
146       1.336138e+00    1.345248e+16    2.356635e-03    4.051036e-03    4.636558e-04    1.419413e-03    3.655672e-03    4.968699e-03    5.864516e-03    5.974030e-03    5.373077e-03    4.466426e-03    3.186155e-03    2.520167e-03    2.328480e-03    2.091307e-03    1.613747e-03
147       1.344126e+00    1.363392e+16    1.884408e-03    3.239281e-03    3.707475e-04    1.134988e-03    2.923141e-03    3.973061e-03    4.689372e-03    4.776941e-03    4.296408e-03    3.571434e-03    2.547707e-03    2.015171e-03    1.861895e-03    1.672246e-03    1.290381e-03
148       1.352329e+00    1.418688e+16    1.441296e-03    2.477576e-03    2.835676e-04    8.680998e-04    2.235775e-03    3.038810e-03    3.586684e-03    3.653661e-03    3.286124e-03    2.731624e-03    1.948623e-03    1.541311e-03    1.424077e-03    1.279024e-03    9.869528e-04
149       1.356488e+00    1.468800e+16    1.010012e-03    1.736202e-03    1.987147e-04    6.083353e-04    1.566756e-03    2.129496e-03    2.513428e-03    2.560363e-03    2.302805e-03    1.914231e-03    1.365530e-03    1.080099e-03    9.979454e-04    8.962971e-04    6.916234e-04
150       1.360493e+00    1.524960e+16    8.070041e-04    1.387233e-03    1.587739e-04    4.860626e-04    1.251845e-03    1.701477e-03    2.008240e-03    2.045742e-03    1.839952e-03    1.529479e-03    1.091064e-03    8.630039e-04    7.973628e-04    7.161453e-04    5.526102e-04
151       1.364838e+00    1.569024e+16    6.251282e-04    1.074590e-03    1.229907e-04    3.765178e-04    9.697146e-04    1.318012e-03    1.555639e-03    1.584689e-03    1.425279e-03    1.184777e-03    8.451692e-04    6.685072e-04    6.176597e-04    5.547464e-04    4.280674e-04
152       1.366924e+00    1.632096e+16    4.404475e-04    7.571257e-04    8.665578e-05    2.652837e-04    6.832334e-04    9.286339e-04    1.096059e-03    1.116527e-03    1.004211e-03    8.347605e-04    5.954822e-04    4.710112e-04    4.351855e-04    3.908585e-04    3.016042e-04
153       1.368937e+00    1.657152e+16    3.575696e-04    6.146592e-04    7.034998e-05    2.153659e-04    5.546710e-04    7.538952e-04    8.898165e-04    9.064328e-04    8.152509e-04    6.776857e-04    4.834318e-04    3.823822e-04    3.532977e-04    3.173117e-04    2.448521e-04
154       1.370395e+00    1.696032e+16    2.818604e-04    4.845157e-04    5.545458e-05    1.697659e-04    4.372290e-04    5.942709e-04    7.014132e-04    7.145113e-04    6.426356e-04    5.341975e-04    3.810735e-04    3.014193e-04    2.784930e-04    2.501264e-04    1.930089e-04
155       1.372036e+00    1.720224e+16    2.290792e-04    3.937853e-04    4.507015e-05    1.379755e-04    3.553535e-04    4.829876e-04    5.700665e-04    5.807118e-04    5.222956e-04    4.341636e-04    3.097136e-04    2.449755e-04    2.263424e-04    2.032877e-04    1.568660e-04
156       1.373266e+00    1.759104e+16    1.718571e-04    2.954209e-04    3.381199e-05    1.035104e-04    2.665890e-04    3.623412e-04    4.276685e-04    4.356547e-04    3.918304e-04    3.257130e-04    2.323496e-04    1.837826e-04    1.698039e-04    1.525081e-04    1.176821e-04
157       1.374388e+00    1.784160e+16    1.305246e-04    2.243707e-04    2.568004e-05    7.861562e-05    2.024731e-04    2.751964e-04    3.248121e-04    3.308777e-04    2.975933e-04    2.473775e-04    1.764684e-04    1.395820e-04    1.289652e-04    1.158291e-04    8.937902e-05
158       1.375159e+00    1.812672e+16    9.414458e-05    1.618338e-04    1.852246e-05    5.670375e-05    1.460395e-04    1.984932e-04    2.342800e-04    2.386549e-04    2.146476e-04    1.784280e-04    1.272829e-04    1.006775e-04    9.301983e-05    8.354505e-05    6.446715e-05
159       1.375758e+00    1.832544e+16    6.989112e-05    1.201423e-04    1.375072e-05    4.209576e-05    1.084169e-04    1.473575e-04    1.739249e-04    1.771728e-04    1.593502e-04    1.324615e-04    9.449233e-05    7.474101e-05    6.905612e-05    6.202223e-05    4.785916e-05
160       1.376174e+00    1.851552e+16    5.154063e-05    8.859792e-05    1.014035e-05    3.104318e-05    7.995113e-05    1.086676e-04    1.282595e-04    1.306546e-04    1.175115e-04    9.768266e-05    6.968260e-05    5.511715e-05    5.092487e-05    4.573779e-05    3.529335e-05
161       1.376652e+00    1.869696e+16    3.906556e-05    6.715337e-05    7.685946e-06    2.352938e-05    6.059948e-05    8.236531e-05    9.721512e-05    9.903051e-05    8.906861e-05    7.403920e-05    5.281637e-05    4.177640e-05    3.859884e-05    3.466725e-05    2.675082e-05
162       1.376886e+00    1.885248e+16    2.502183e-05    4.301232e-05    4.922916e-06    1.507077e-05    3.881449e-05    5.275570e-05    6.226714e-05    6.342991e-05    5.704922e-05    4.742276e-05    3.382935e-05    2.675815e-05    2.472289e-05    2.220468e-05    1.713414e-05
163       1.377103e+00    1.899936e+16    1.825287e-05    3.137653e-05    3.591157e-06    1.099379e-05    2.831431e-05    3.848411e-05    4.542249e-05    4.627070e-05    4.161614e-05    3.459384e-05    2.467776e-05    1.951947e-05    1.803480e-05    1.619782e-05    1.249897e-05
164       1.377229e+00    1.912032e+16    1.209786e-05    2.079612e-05    2.380191e-06    7.286599e-06    1.876650e-05    2.550697e-05    3.010567e-05    3.066786e-05    2.758285e-05    2.292853e-05    1.635622e-05    1.293735e-05    1.195332e-05    1.073579e-05    8.284219e-06
165       1.377326e+00    1.922400e+16    8.560004e-06    1.471458e-05    1.684137e-06    5.155733e-06    1.327849e-05    1.804780e-05    2.130168e-05    2.169946e-05    1.951662e-05    1.622339e-05    1.157307e-05    9.154001e-06    8.457737e-06    7.596252e-06    5.861612e-06
166       1.377400e+00    1.934496e+16    5.888220e-06    1.012180e-05    1.158477e-06    3.546504e-06    9.133956e-06    1.241465e-05    1.465291e-05    1.492654e-05    1.342501e-05    1.115968e-05    7.960835e-06    6.296816e-06    5.817873e-06    5.225279e-06    4.032062e-06
167       1.377428e+00    1.942272e+16    3.858675e-06    6.633031e-06    7.591745e-07    2.324099e-06    5.985675e-06    8.135581e-06    9.602362e-06    9.781676e-06    8.797696e-06    7.313175e-06    5.216904e-06    4.126437e-06    3.812576e-06    3.424236e-06    2.642295e-06
168       1.377463e+00    1.948320e+16    3.092684e-06    5.316299e-06    6.084697e-07    1.862739e-06    4.797450e-06    6.520575e-06    7.696184e-06    7.839901e-06    7.051253e-06    5.861426e-06    4.181289e-06    3.307292e-06    3.055736e-06    2.744486e-06    2.117770e-06
169       1.377489e+00    1.956960e+16    2.150921e-06    3.697415e-06    4.231825e-07    1.295510e-06    3.336562e-06    4.534973e-06    5.352593e-06    5.452547e-06    4.904052e-06    4.076544e-06    2.908031e-06    2.300178e-06    2.125223e-06    1.908753e-06    1.472881e-06
170       1.377507e+00    1.963872e+16    1.469696e-06    2.526395e-06    2.891550e-07    8.852050e-07    2.279829e-06    3.098687e-06    3.657356e-06    3.725653e-06    3.350874e-06    2.785449e-06    1.987019e-06    1.571681e-06    1.452137e-06    1.304226e-06    1.006400e-06
171       1.377519e+00    1.971648e+16    9.873343e-07    1.697219e-06    1.942529e-07    5.946763e-07    1.531578e-06    2.081683e-06    2.456994e-06    2.502875e-06    2.251101e-06    1.871251e-06    1.334869e-06    1.055848e-06    9.755385e-07    8.761725e-07    6.760944e-07
172       1.377529e+00    1.983744e+16    6.775779e-07    1.164751e-06    1.333099e-07    4.081085e-07    1.051076e-06    1.428596e-06    1.686161e-06    1.717648e-06    1.544863e-06    1.284183e-06    9.160809e-07    7.245965e-07    6.694828e-07    6.012909e-07    4.639833e-07
173       1.377535e+00    1.990656e+16    4.092991e-07    7.035818e-07    8.052748e-08    2.465229e-07    6.349151e-07    8.629609e-07    1.018546e-06    1.037566e-06    9.331930e-07    7.757263e-07    5.533697e-07    4.377013e-07    4.044092e-07    3.632170e-07    2.802747e-07
174       1.377539e+00    2.004480e+16    2.683113e-07    4.612249e-07    5.278886e-08    1.616052e-07    4.162112e-07    5.657040e-07    6.676960e-07    6.801644e-07    6.117439e-07    5.085184e-07    3.627551e-07    2.869300e-07    2.651057e-07    2.381027e-07    1.837308e-07
175       1.377542e+00    2.018304e+16    1.623136e-07    2.790157e-07    3.193435e-08    9.776226e-08    2.517849e-07    3.422198e-07    4.039193e-07    4.114621e-07    3.700714e-07    3.076256e-07    2.194469e-07    1.735768e-07    1.603744e-07    1.440390e-07    1.111470e-07
176       1.377545e+00    2.089152e+16    7.715105e-08    1.326220e-07    1.517907e-08    4.646846e-08    1.196787e-07    1.626643e-07    1.919914e-07    1.955766e-07    1.759027e-07    1.462209e-07    1.043077e-07    8.250473e-08    7.622932e-08    6.846479e-08    5.283053e-08
