izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    8.328096e+15    3.470742e-02    5.760019e-02    8.111732e-03    2.238220e-02    5.155396e-02    7.445388e-02    9.290722e-02    9.888367e-02    9.071930e-02    7.602501e-02    5.441623e-02    4.306784e-02    3.979740e-02    3.574798e-02    2.758773e-02
100       9.813692e-01    8.405856e+15    3.380623e-02    5.614058e-02    7.873893e-03    2.177039e-02    5.025899e-02    7.247721e-02    9.032728e-02    9.604397e-02    8.807599e-02    7.379633e-02    5.281686e-02    4.180142e-02    3.862702e-02    3.469659e-02    2.677627e-02
101       9.888321e-01    8.460288e+15    3.297565e-02    5.479715e-02    7.654648e-03    2.120631e-02    4.906665e-02    7.065907e-02    8.795579e-02    9.343565e-02    8.564889e-02    7.175037e-02    5.134878e-02    4.063898e-02    3.755275e-02    3.373154e-02    2.603144e-02
102       9.965635e-01    8.538048e+15    3.216078e-02    5.347998e-02    7.439530e-03    2.065281e-02    4.789740e-02    6.887704e-02    8.563214e-02    9.088087e-02    8.327200e-02    6.974694e-02    4.991129e-02    3.950077e-02    3.650088e-02    3.278661e-02    2.530216e-02
103       1.004756e+00    8.600256e+15    3.132832e-02    5.213510e-02    7.219753e-03    2.008727e-02    4.670338e-02    6.705800e-02    8.326087e-02    8.827451e-02    8.084746e-02    6.770352e-02    4.844517e-02    3.833990e-02    3.542806e-02    3.182287e-02    2.455835e-02
104       1.013115e+00    8.685792e+15    3.045912e-02    5.073165e-02    6.990256e-03    1.949669e-02    4.545716e-02    6.516028e-02    8.078772e-02    8.555702e-02    7.831991e-02    6.557346e-02    4.691696e-02    3.712988e-02    3.430982e-02    3.081833e-02    2.378306e-02
105       1.021507e+00    8.755776e+15    2.958620e-02    4.932280e-02    6.759765e-03    1.890351e-02    4.420600e-02    6.325564e-02    7.830605e-02    8.283081e-02    7.578452e-02    6.343695e-02    4.538416e-02    3.591624e-02    3.318824e-02    2.981079e-02    2.300545e-02
106       1.030064e+00    8.841312e+15    2.872419e-02    4.793216e-02    6.532144e-03    1.831769e-02    4.297087e-02    6.137603e-02    7.585751e-02    8.014165e-02    7.328387e-02    6.132984e-02    4.387252e-02    3.471936e-02    3.208215e-02    2.881716e-02    2.223858e-02
107       1.038422e+00    8.919072e+15    2.785983e-02    4.653825e-02    6.303886e-03    1.773019e-02    4.173269e-02    5.949235e-02    7.340414e-02    7.744775e-02    7.077905e-02    5.921935e-02    4.235850e-02    3.352060e-02    3.097432e-02    2.782198e-02    2.147051e-02
108       1.046840e+00    9.012384e+15    2.702972e-02    4.520021e-02    6.084661e-03    1.716592e-02    4.054399e-02    5.768460e-02    7.105020e-02    7.486373e-02    6.837669e-02    5.719534e-02    4.090657e-02    3.237101e-02    2.991194e-02    2.686762e-02    2.073395e-02
109       1.055287e+00    9.097920e+15    2.620788e-02    4.387640e-02    5.867600e-03    1.660716e-02    3.936771e-02    5.589667e-02    6.872286e-02    7.230987e-02    6.600279e-02    5.519553e-02    3.947208e-02    3.123524e-02    2.886233e-02    2.592473e-02    2.000625e-02
110       1.063788e+00    9.183456e+15    2.539681e-02    4.257129e-02    5.653355e-03    1.605557e-02    3.820771e-02    5.413493e-02    6.643079e-02    6.979621e-02    6.366690e-02    5.322806e-02    3.806091e-02    3.011796e-02    2.782980e-02    2.499720e-02    1.929040e-02
111       1.072765e+00    9.284544e+15    2.459371e-02    4.127994e-02    5.441248e-03    1.550936e-02    3.705967e-02    5.239263e-02    6.416512e-02    6.731277e-02    6.135963e-02    5.128496e-02    3.666732e-02    2.901461e-02    2.681015e-02    2.408124e-02    1.858349e-02
112       1.081702e+00    9.377856e+15    2.376136e-02    3.994156e-02    5.221600e-03    1.494344e-02    3.586967e-02    5.058764e-02    6.181890e-02    6.474189e-02    5.897147e-02    4.927388e-02    3.522502e-02    2.787270e-02    2.575487e-02    2.313327e-02    1.785187e-02
113       1.090993e+00    9.478944e+15    2.294541e-02    3.862727e-02    5.007656e-03    1.439026e-02    3.470063e-02    4.881947e-02    5.952573e-02    6.223310e-02    5.664253e-02    4.731319e-02    3.381900e-02    2.675954e-02    2.472617e-02    2.220918e-02    1.713868e-02
114       1.099793e+00    9.587808e+15    2.211166e-02    3.728289e-02    4.789896e-03    1.382599e-02    3.350454e-02    4.701350e-02    5.718672e-02    5.967662e-02    5.427027e-02    4.531634e-02    3.238715e-02    2.562594e-02    2.367857e-02    2.126812e-02    1.641240e-02
115       1.108856e+00    9.688896e+15    2.133657e-02    3.603179e-02    4.588258e-03    1.330235e-02    3.239116e-02    4.533531e-02    5.501622e-02    5.730660e-02    5.207194e-02    4.346619e-02    3.106057e-02    2.457570e-02    2.270801e-02    2.039626e-02    1.573953e-02
116       1.117776e+00    9.797760e+15    2.055112e-02    3.476178e-02    4.385250e-03    1.277324e-02    3.126050e-02    4.363588e-02    5.282324e-02    5.491584e-02    4.985586e-02    4.160159e-02    2.972379e-02    2.351739e-02    2.173001e-02    1.951772e-02    1.506150e-02
117       1.127102e+00    9.906624e+15    1.978979e-02    3.352836e-02    4.189921e-03    1.226205e-02    3.016194e-02    4.198992e-02    5.070469e-02    5.261039e-02    4.772050e-02    3.980545e-02    2.843624e-02    2.249809e-02    2.078805e-02    1.867157e-02    1.440847e-02
118       1.135905e+00    1.000771e+16    1.900186e-02    3.224728e-02    3.990531e-03    1.173619e-02    2.901998e-02    4.028892e-02    4.852572e-02    5.024719e-02    4.553478e-02    3.796800e-02    2.711938e-02    2.145563e-02    1.982470e-02    1.780620e-02    1.374062e-02
119       1.142626e+00    1.010102e+16    1.826384e-02    3.104262e-02    3.806632e-03    1.124695e-02    2.794519e-02    3.869824e-02    4.649883e-02    4.805726e-02    4.351261e-02    3.626912e-02    2.590215e-02    2.049208e-02    1.893429e-02    1.700636e-02    1.312334e-02
120       1.149251e+00    1.017101e+16    1.770167e-02    3.012048e-02    3.669293e-03    1.087746e-02    2.712154e-02    3.748903e-02    4.496839e-02    4.641175e-02    4.199633e-02    3.499631e-02    2.499051e-02    1.977047e-02    1.826746e-02    1.640737e-02    1.266108e-02
121       1.155793e+00    1.024099e+16    1.714328e-02    2.919843e-02    3.536569e-03    1.051471e-02    2.629675e-02    3.629127e-02    4.346640e-02    4.480774e-02    4.052262e-02    3.376069e-02    2.410593e-02    1.907035e-02    1.762050e-02    1.582623e-02    1.221259e-02
122       1.162289e+00    1.031098e+16    1.657445e-02    2.824776e-02    3.408228e-03    1.015311e-02    2.544409e-02    3.507724e-02    4.197007e-02    4.323033e-02    3.908159e-02    3.255521e-02    2.324373e-02    1.838806e-02    1.699003e-02    1.525993e-02    1.177558e-02
123       1.168905e+00    1.038096e+16    1.599744e-02    2.727480e-02    3.283277e-03    9.792372e-03    2.456971e-02    3.385045e-02    4.047799e-02    4.167341e-02    3.766577e-02    3.137300e-02    2.239882e-02    1.771953e-02    1.637231e-02    1.470510e-02    1.134741e-02
124       1.175488e+00    1.043539e+16    1.541374e-02    2.628893e-02    3.157843e-03    9.428559e-03    2.368343e-02    3.261029e-02    3.897333e-02    4.010638e-02    3.624200e-02    3.018456e-02    2.154959e-02    1.704760e-02    1.575145e-02    1.414744e-02    1.091708e-02
125       1.182080e+00    1.049760e+16    1.483759e-02    2.531485e-02    3.034626e-03    9.070143e-03    2.280755e-02    3.138672e-02    3.749108e-02    3.856455e-02    3.484187e-02    2.901612e-02    2.071472e-02    1.638705e-02    1.514110e-02    1.359923e-02    1.049403e-02
126       1.188603e+00    1.056758e+16    1.426549e-02    2.434692e-02    2.912683e-03    8.714714e-03    2.193707e-02    3.017210e-02    3.602124e-02    3.703689e-02    3.345515e-02    2.785905e-02    1.988802e-02    1.573297e-02    1.453673e-02    1.305639e-02    1.007513e-02
127       1.195201e+00    1.062202e+16    1.370550e-02    2.339911e-02    2.793558e-03    8.367086e-03    2.108460e-02    2.898341e-02    3.458369e-02    3.554354e-02    3.209987e-02    2.672831e-02    1.908017e-02    1.509381e-02    1.394615e-02    1.252593e-02    9.665789e-03
128       1.201248e+00    1.068422e+16    1.314495e-02    2.245006e-02    2.674484e-03    8.019306e-03    2.023097e-02    2.779368e-02    3.314553e-02    3.405010e-02    3.074472e-02    2.559776e-02    1.827248e-02    1.445478e-02    1.335568e-02    1.199558e-02    9.256529e-03
129       1.207538e+00    1.074643e+16    1.263628e-02    2.158860e-02    2.566578e-03    7.703883e-03    1.945607e-02    2.671420e-02    3.184120e-02    3.269609e-02    2.951629e-02    2.457299e-02    1.754037e-02    1.387555e-02    1.282048e-02    1.151487e-02    8.885571e-03
130       1.215021e+00    1.080864e+16    1.211255e-02    2.070136e-02    2.455654e-03    7.379329e-03    1.865793e-02    2.560292e-02    3.049913e-02    3.130345e-02    2.825304e-02    2.351925e-02    1.678760e-02    1.327997e-02    1.227017e-02    1.102059e-02    8.504144e-03
131       1.221374e+00    1.087862e+16    1.149615e-02    1.965690e-02    2.325237e-03    6.997500e-03    1.771831e-02    2.429513e-02    2.892024e-02    2.966550e-02    2.676744e-02    2.228010e-02    1.590238e-02    1.257961e-02    1.162304e-02    1.043935e-02    8.055611e-03
132       1.227920e+00    1.094083e+16    1.097906e-02    1.878065e-02    2.215862e-03    6.677221e-03    1.693000e-02    2.319805e-02    2.759588e-02    2.829169e-02    2.552146e-02    2.124082e-02    1.515995e-02    1.199222e-02    1.108030e-02    9.951864e-03    7.679430e-03
133       1.234360e+00    1.101082e+16    1.045232e-02    1.788791e-02    2.104542e-03    6.351082e-03    1.612683e-02    2.208061e-02    2.624729e-02    2.689305e-02    2.425307e-02    2.018290e-02    1.440422e-02    1.139430e-02    1.052783e-02    9.455646e-03    7.296510e-03
134       1.240786e+00    1.108080e+16    9.939923e-03    1.701929e-02    1.996356e-03    6.033938e-03    1.534534e-02    2.099367e-02    2.493591e-02    2.553332e-02    2.302012e-02    1.915457e-02    1.366965e-02    1.081313e-02    9.990836e-03    8.973322e-03    6.924310e-03
135       1.248512e+00    1.115856e+16    9.434511e-03    1.616228e-02    1.889790e-03    5.721286e-03    1.457423e-02    1.992168e-02    2.364313e-02    2.419333e-02    2.180524e-02    1.814140e-02    1.294591e-02    1.024054e-02    9.461763e-03    8.498117e-03    6.557605e-03
136       1.256142e+00    1.125187e+16    8.833746e-03    1.514314e-02    1.763392e-03    5.349965e-03    1.365716e-02    1.864770e-02    2.210779e-02    2.260280e-02    2.036357e-02    1.693919e-02    1.208718e-02    9.561145e-03    8.834015e-03    7.934284e-03    6.122508e-03
137       1.263949e+00    1.134518e+16    8.248337e-03    1.414954e-02    1.640525e-03    4.988480e-03    1.276298e-02    1.740654e-02    2.061317e-02    2.105539e-02    1.896138e-02    1.577004e-02    1.125210e-02    8.900469e-03    8.223560e-03    7.385984e-03    5.699398e-03
138       1.271926e+00    1.143072e+16    7.656997e-03    1.314498e-02    1.516959e-03    4.623965e-03    1.185875e-02    1.615330e-02    1.910609e-02    1.949680e-02    1.754977e-02    1.459328e-02    1.041166e-02    8.235559e-03    7.609195e-03    6.834174e-03    5.273581e-03
139       1.279715e+00    1.149293e+16    7.058137e-03    1.212600e-02    1.392809e-03    4.255956e-03    1.094124e-02    1.488501e-02    1.758471e-02    1.792653e-02    1.612887e-02    1.340922e-02    9.566128e-03    7.566643e-03    6.991132e-03    6.279045e-03    4.845205e-03
140       1.287286e+00    1.155514e+16    6.472649e-03    1.112643e-02    1.273461e-03    3.898509e-03    1.004054e-02    1.364685e-02    1.610727e-02    1.640806e-02    1.475750e-02    1.226733e-02    8.750982e-03    6.921803e-03    6.395322e-03    5.743910e-03    4.432261e-03
141       1.295097e+00    1.163290e+16    5.892600e-03    1.012933e-02    1.159339e-03    3.549142e-03    9.140750e-03    1.242388e-02    1.466381e-02    1.493764e-02    1.343500e-02    1.116798e-02    7.966757e-03    6.301501e-03    5.822201e-03    5.229166e-03    4.035061e-03
142       1.303236e+00    1.171066e+16    5.301356e-03    9.112986e-03    1.043014e-03    3.193033e-03    8.223597e-03    1.117731e-02    1.319249e-02    1.343884e-02    1.208697e-02    1.004742e-02    7.167398e-03    5.669228e-03    5.238020e-03    4.704488e-03    3.630196e-03
143       1.311025e+00    1.180397e+16    4.693427e-03    8.067962e-03    9.234075e-04    2.826874e-03    7.280562e-03    9.895560e-03    1.167965e-02    1.189776e-02    1.070091e-02    8.895242e-03    6.345482e-03    5.019114e-03    4.637354e-03    4.165004e-03    3.213906e-03
144       1.319609e+00    1.187395e+16    4.120116e-03    7.082445e-03    8.106115e-04    2.481566e-03    6.391228e-03    8.686799e-03    1.025296e-02    1.044442e-02    9.393774e-03    7.808672e-03    5.570370e-03    4.406020e-03    4.070893e-03    3.656241e-03    2.821321e-03
145       1.327825e+00    1.198282e+16    3.496935e-03    6.011203e-03    6.880039e-04    2.106221e-03    5.424534e-03    7.372893e-03    8.702167e-03    8.864670e-03    7.972936e-03    6.627585e-03    4.727833e-03    3.739595e-03    3.455157e-03    3.103223e-03    2.394588e-03
146       1.336138e+00    1.210723e+16    2.909426e-03    5.001280e-03    5.724146e-04    1.752362e-03    4.513176e-03    6.134197e-03    7.240144e-03    7.375345e-03    6.633428e-03    5.514106e-03    3.933525e-03    3.111318e-03    2.874667e-03    2.581860e-03    1.992280e-03
147       1.344126e+00    1.227053e+16    2.326429e-03    3.999112e-03    4.577129e-04    1.401220e-03    3.608816e-03    4.905013e-03    5.789348e-03    5.897458e-03    5.304208e-03    4.409177e-03    3.145317e-03    2.487865e-03    2.298635e-03    2.064502e-03    1.593063e-03
148       1.352329e+00    1.276819e+16    1.779378e-03    3.058736e-03    3.500834e-04    1.071728e-03    2.760216e-03    3.751618e-03    4.428004e-03    4.510692e-03    4.056943e-03    3.372376e-03    2.405707e-03    1.902853e-03    1.758120e-03    1.579042e-03    1.218460e-03
149       1.356488e+00    1.321920e+16    1.246928e-03    2.143460e-03    2.453267e-04    7.510312e-04    1.934267e-03    2.629008e-03    3.102997e-03    3.160942e-03    2.842970e-03    2.363248e-03    1.685839e-03    1.333456e-03    1.232031e-03    1.106540e-03    8.538561e-04
150       1.360493e+00    1.372464e+16    9.963014e-04    1.712634e-03    1.960172e-04    6.000773e-04    1.545488e-03    2.100589e-03    2.479309e-03    2.525607e-03    2.271545e-03    1.888246e-03    1.346993e-03    1.065437e-03    9.843985e-04    8.841301e-04    6.822348e-04
151       1.364838e+00    1.412122e+16    7.717632e-04    1.326654e-03    1.518404e-04    4.648368e-04    1.197179e-03    1.627175e-03    1.920542e-03    1.956406e-03    1.759603e-03    1.462688e-03    1.043419e-03    8.253175e-04    7.625429e-04    6.848721e-04    5.284783e-04
152       1.366924e+00    1.468886e+16    5.437624e-04    9.347230e-04    1.069824e-04    3.275108e-04    8.434980e-04    1.146462e-03    1.353160e-03    1.378428e-03    1.239766e-03    1.030569e-03    7.351632e-04    5.814953e-04    5.372660e-04    4.825414e-04    3.723508e-04
153       1.368937e+00    1.491437e+16    4.414440e-04    7.588385e-04    8.685182e-05    2.658839e-04    6.847791e-04    9.307348e-04    1.098539e-03    1.119053e-03    1.006483e-03    8.366491e-04    5.968294e-04    4.720767e-04    4.361700e-04    3.917428e-04    3.022865e-04
154       1.370395e+00    1.526429e+16    3.479758e-04    5.981676e-04    6.846245e-05    2.095876e-04    5.397889e-04    7.336678e-04    8.659422e-04    8.821127e-04    7.933773e-04    6.595031e-04    4.704611e-04    3.721226e-04    3.438186e-04    3.087980e-04    2.382825e-04
155       1.372036e+00    1.548202e+16    2.828138e-04    4.861546e-04    5.564216e-05    1.703402e-04    4.387080e-04    5.962810e-04    7.037858e-04    7.169282e-04    6.448094e-04    5.360044e-04    3.823625e-04    3.024389e-04    2.794350e-04    2.509725e-04    1.936617e-04
156       1.373266e+00    1.583194e+16    2.121692e-04    3.647171e-04    4.174320e-05    1.277906e-04    3.291223e-04    4.473348e-04    5.279858e-04    5.378453e-04    4.837412e-04    4.021148e-04    2.868514e-04    2.268921e-04    2.096344e-04    1.882816e-04    1.452866e-04
157       1.374388e+00    1.605744e+16    1.611415e-04    2.770009e-04    3.170376e-05    9.705632e-05    2.499668e-04    3.397487e-04    4.010027e-04    4.084909e-04    3.673991e-04    3.054043e-04    2.178623e-04    1.723235e-04    1.592163e-04    1.429989e-04    1.103445e-04
158       1.375159e+00    1.631405e+16    1.162279e-04    1.997948e-04    2.286723e-05    7.000462e-05    1.802956e-04    2.450534e-04    2.892345e-04    2.946357e-04    2.649970e-04    2.202815e-04    1.571393e-04    1.242932e-04    1.148393e-04    1.031420e-04    7.958907e-05
159       1.375758e+00    1.649290e+16    8.628533e-05    1.483238e-04    1.697619e-05    5.197008e-05    1.338480e-04    1.819229e-04    2.147221e-04    2.187318e-04    1.967287e-04    1.635327e-04    1.166572e-04    9.227286e-05    8.525447e-05    7.657066e-05    5.908539e-05
160       1.376174e+00    1.666397e+16    6.363041e-05    1.093801e-04    1.251895e-05    3.832491e-05    9.870510e-05    1.341575e-04    1.583451e-04    1.613020e-04    1.450759e-04    1.205959e-04    8.602790e-05    6.804586e-05    6.287021e-05    5.646640e-05    4.357204e-05
161       1.376652e+00    1.682726e+16    4.822908e-05    8.290539e-05    9.488822e-06    2.904861e-05    7.481417e-05    1.016856e-04    1.200187e-04    1.222599e-04    1.099613e-04    9.140642e-05    6.520540e-05    5.157580e-05    4.765288e-05    4.279908e-05    3.302571e-05
162       1.376886e+00    1.696723e+16    3.089115e-05    5.310163e-05    6.077674e-06    1.860589e-05    4.791913e-05    6.513049e-05    7.687301e-05    7.830852e-05    7.043114e-05    5.854661e-05    4.176463e-05    3.303475e-05    3.052209e-05    2.741318e-05    2.115325e-05
163       1.377103e+00    1.709942e+16    2.253440e-05    3.873645e-05    4.433528e-06    1.357258e-05    3.495594e-05    4.751124e-05    5.607715e-05    5.712432e-05    5.137795e-05    4.270845e-05    3.046637e-05    2.409812e-05    2.226518e-05    1.999731e-05    1.543083e-05
164       1.377229e+00    1.720829e+16    1.493563e-05    2.567422e-05    2.938507e-06    8.995802e-06    2.316852e-05    3.149008e-05    3.716749e-05    3.786155e-05    3.405290e-05    2.830683e-05    2.019287e-05    1.597204e-05    1.475719e-05    1.325406e-05    1.022743e-05
165       1.377326e+00    1.730160e+16    1.056791e-05    1.816614e-05    2.079181e-06    6.365102e-06    1.639320e-05    2.228124e-05    2.629837e-05    2.678946e-05    2.409460e-05    2.002888e-05    1.428774e-05    1.130124e-05    1.044165e-05    9.378089e-06    7.236558e-06
166       1.377400e+00    1.741046e+16    7.269407e-06    1.249605e-05    1.430218e-06    4.378400e-06    1.127649e-05    1.532672e-05    1.809001e-05    1.842782e-05    1.657409e-05    1.377738e-05    9.828191e-06    7.773847e-06    7.182559e-06    6.450961e-06    4.977854e-06
167       1.377428e+00    1.748045e+16    4.763797e-06    8.188927e-06    9.372524e-07    2.869258e-06    7.389722e-06    1.004393e-05    1.185477e-05    1.207614e-05    1.086135e-05    9.028611e-06    6.440622e-06    5.094367e-06    4.706883e-06    4.227452e-06    3.262093e-06
168       1.377463e+00    1.753488e+16    3.818129e-06    6.563332e-06    7.511971e-07    2.299678e-06    5.922778e-06    8.050093e-06    9.501461e-06    9.678890e-06    8.705250e-06    7.236329e-06    5.162085e-06    4.083077e-06    3.772513e-06    3.388254e-06    2.614530e-06
169       1.377489e+00    1.761264e+16    2.655458e-06    4.564710e-06    5.224476e-07    1.599395e-06    4.119213e-06    5.598732e-06    6.608139e-06    6.731539e-06    6.054385e-06    5.032770e-06    3.590161e-06    2.839726e-06    2.623733e-06    2.356486e-06    1.818371e-06
170       1.377507e+00    1.767485e+16    1.814439e-06    3.119006e-06    3.569815e-07    1.092846e-06    2.814604e-06    3.825540e-06    4.515255e-06    4.599572e-06    4.136882e-06    3.438826e-06    2.453110e-06    1.940347e-06    1.792762e-06    1.610156e-06    1.242469e-06
171       1.377519e+00    1.774483e+16    1.218931e-06    2.095333e-06    2.398184e-07    7.341683e-07    1.890837e-06    2.569979e-06    3.033326e-06    3.089969e-06    2.779136e-06    2.310186e-06    1.647987e-06    1.303515e-06    1.204369e-06    1.081694e-06    8.346844e-07
172       1.377529e+00    1.785370e+16    8.365159e-07    1.437964e-06    1.645802e-07    5.038377e-07    1.297625e-06    1.763699e-06    2.081680e-06    2.120553e-06    1.907238e-06    1.585411e-06    1.130964e-06    8.945636e-07    8.265220e-07    7.423345e-07    5.728189e-07
173       1.377535e+00    1.791590e+16    5.053075e-07    8.686195e-07    9.941665e-08    3.043492e-07    7.838458e-07    1.065384e-06    1.257464e-06    1.280946e-06    1.152090e-06    9.576868e-07    6.831725e-07    5.403719e-07    4.992706e-07    4.484161e-07    3.460182e-07
174       1.377539e+00    1.804032e+16    3.312485e-07    5.694134e-07    6.517143e-08    1.995126e-07    5.138410e-07    6.984000e-07    8.243160e-07    8.397092e-07    7.552393e-07    6.278005e-07    4.478458e-07    3.542345e-07    3.272910e-07    2.939540e-07    2.268282e-07
175       1.377542e+00    1.816474e+16    2.003871e-07    3.444638e-07    3.942513e-08    1.206941e-07    3.108455e-07    4.224936e-07    4.986658e-07    5.079779e-07    4.568782e-07    3.797847e-07    2.709221e-07    2.142924e-07    1.979931e-07    1.778260e-07    1.372186e-07
176       1.377545e+00    1.880237e+16    9.524821e-08    1.637309e-07    1.873959e-08    5.736847e-08    1.477514e-07    2.008201e-07    2.370264e-07    2.414526e-07    2.171638e-07    1.805197e-07    1.287750e-07    1.018577e-07    9.411028e-08    8.452443e-08    6.522288e-08
