# Energy(keV) Counts
4.323899e+01 1.270480e+05
4.327487e+01 1.275140e+05
4.331078e+01 1.277430e+05
4.334672e+01 1.281220e+05
4.338268e+01 1.271270e+05
4.341868e+01 1.283180e+05
4.345471e+01 1.274460e+05
4.349076e+01 1.279350e+05
4.352685e+01 1.277670e+05
4.356297e+01 1.276680e+05
4.359911e+01 1.275140e+05
4.363529e+01 1.278990e+05
4.367149e+01 1.273880e+05
4.370773e+01 1.284060e+05
4.374400e+01 1.285670e+05
4.378029e+01 1.279820e+05
4.381662e+01 1.280050e+05
4.385298e+01 1.277610e+05
4.388936e+01 1.283160e+05
4.392578e+01 1.282230e+05
4.396223e+01 1.278460e+05
4.399871e+01 1.275040e+05
4.403521e+01 1.283000e+05
4.407175e+01 1.282360e+05
4.410832e+01 1.284320e+05
4.414492e+01 1.281400e+05
4.418155e+01 1.289300e+05
4.421821e+01 1.287140e+05
4.425490e+01 1.284740e+05
4.429162e+01 1.282090e+05
4.432837e+01 1.279720e+05
4.436515e+01 1.284260e+05
4.440196e+01 1.279420e+05
4.443881e+01 1.285660e+05
4.447568e+01 1.285170e+05
4.451258e+01 1.288490e+05
4.454952e+01 1.284000e+05
4.458648e+01 1.287720e+05
4.462348e+01 1.291730e+05
4.466050e+01 1.290020e+05
4.469756e+01 1.289530e+05
4.473465e+01 1.290260e+05
4.477177e+01 1.283710e+05
4.480892e+01 1.288910e+05
4.484610e+01 1.292270e+05
4.488331e+01 1.285480e+05
4.492055e+01 1.294830e+05
4.495782e+01 1.289660e+05
4.499513e+01 1.295750e+05
4.503246e+01 1.297760e+05
4.506983e+01 1.298450e+05
4.510722e+01 1.293050e+05
4.514465e+01 1.289980e+05
4.518211e+01 1.295160e+05
4.521960e+01 1.291760e+05
4.525712e+01 1.294740e+05
4.529467e+01 1.293610e+05
4.533226e+01 1.297940e+05
4.536987e+01 1.301320e+05
4.540752e+01 1.291670e+05
4.544519e+01 1.292680e+05
4.548290e+01 1.296250e+05
4.552064e+01 1.306690e+05
4.555841e+01 1.296110e+05
4.559621e+01 1.299800e+05
4.563405e+01 1.300120e+05
4.567191e+01 1.301180e+05
4.570981e+01 1.305860e+05
4.574773e+01 1.302370e+05
4.578569e+01 1.304610e+05
4.582368e+01 1.300200e+05
4.586171e+01 1.305530e+05
4.589976e+01 1.307280e+05
4.593785e+01 1.304950e+05
4.597596e+01 1.306500e+05
4.601411e+01 1.306520e+05
4.605229e+01 1.304810e+05
4.609050e+01 1.306270e+05
4.612875e+01 1.306910e+05
4.616702e+01 1.304140e+05
4.620533e+01 1.308500e+05
4.624367e+01 1.301980e+05
4.628204e+01 1.307830e+05
4.632044e+01 1.306740e+05
4.635887e+01 1.317860e+05
4.639734e+01 1.313100e+05
4.643584e+01 1.307790e+05
4.647437e+01 1.311780e+05
4.651293e+01 1.312370e+05
4.655153e+01 1.313790e+05
4.659015e+01 1.311480e+05
4.662881e+01 1.301170e+05
4.666750e+01 1.312010e+05
4.670622e+01 1.314370e+05
4.674498e+01 1.314170e+05
4.678376e+01 1.311420e+05
4.682258e+01 1.316460e+05
4.686143e+01 1.315600e+05
4.690032e+01 1.311050e+05
4.693923e+01 1.311130e+05
4.697818e+01 1.320490e+05
4.701716e+01 1.318460e+05
4.705617e+01 1.316730e+05
4.709522e+01 1.320170e+05
4.713429e+01 1.322820e+05
4.717340e+01 1.316360e+05
4.721255e+01 1.318540e+05
4.725172e+01 1.316030e+05
4.729093e+01 1.322750e+05
4.733017e+01 1.327740e+05
4.736944e+01 1.322300e+05
4.740874e+01 1.330990e+05
4.744808e+01 1.320900e+05
4.748745e+01 1.321550e+05
4.752685e+01 1.322480e+05
4.756629e+01 1.323520e+05
4.760576e+01 1.331800e+05
4.764526e+01 1.333810e+05
4.768479e+01 1.329690e+05
4.772436e+01 1.327860e+05
4.776396e+01 1.332160e+05
4.780359e+01 1.329130e+05
4.784325e+01 1.331510e+05
4.788295e+01 1.331980e+05
4.792268e+01 1.332270e+05
4.796245e+01 1.331330e+05
4.800224e+01 1.326770e+05
4.804207e+01 1.330050e+05
4.808194e+01 1.335600e+05
4.812183e+01 1.341210e+05
4.816176e+01 1.335580e+05
4.820172e+01 1.335350e+05
4.824172e+01 1.340610e+05
4.828175e+01 1.339820e+05
4.832181e+01 1.346020e+05
4.836190e+01 1.338990e+05
4.840203e+01 1.335910e+05
4.844219e+01 1.344510e+05
4.848239e+01 1.339430e+05
4.852262e+01 1.339870e+05
4.856288e+01 1.350260e+05
4.860317e+01 1.342520e+05
4.864350e+01 1.340260e+05
4.868386e+01 1.346430e+05
4.872426e+01 1.344250e+05
4.876469e+01 1.346280e+05
4.880515e+01 1.344380e+05
4.884565e+01 1.340310e+05
4.888618e+01 1.342830e+05
4.892674e+01 1.349630e+05
4.896734e+01 1.342070e+05
4.900797e+01 1.352580e+05
4.904863e+01 1.352270e+05
4.908933e+01 1.349720e+05
4.913006e+01 1.349250e+05
4.917083e+01 1.352900e+05
4.921163e+01 1.351290e+05
4.925246e+01 1.359930e+05
4.929333e+01 1.354140e+05
4.933423e+01 1.358720e+05
4.937516e+01 1.352160e+05
4.941613e+01 1.361310e+05
4.945713e+01 1.358910e+05
4.949817e+01 1.361540e+05
4.953924e+01 1.358950e+05
4.958035e+01 1.361760e+05
4.962149e+01 1.359480e+05
4.966266e+01 1.357790e+05
4.970387e+01 1.360190e+05
4.974511e+01 1.361930e+05
4.978639e+01 1.350370e+05
4.982770e+01 1.361500e+05
4.986904e+01 1.369950e+05
4.991042e+01 1.360620e+05
4.995183e+01 1.357900e+05
4.999328e+01 1.365000e+05
5.003476e+01 1.365240e+05
5.007628e+01 1.364250e+05
5.011783e+01 1.367450e+05
5.015941e+01 1.366020e+05
5.020103e+01 1.369010e+05
5.024269e+01 1.363000e+05
5.028438e+01 1.367270e+05
5.032610e+01 1.373300e+05
5.036786e+01 1.372340e+05
5.040965e+01 1.370950e+05
5.045148e+01 1.369880e+05
5.049334e+01 1.362330e+05
5.053524e+01 1.361760e+05
5.057717e+01 1.373090e+05
5.061914e+01 1.372010e+05
5.066114e+01 1.374660e+05
5.070317e+01 1.375490e+05
5.074524e+01 1.374690e+05
5.078735e+01 1.379080e+05
5.082949e+01 1.370830e+05
5.087167e+01 1.384370e+05
5.091388e+01 1.376460e+05
5.095612e+01 1.385860e+05
5.099840e+01 1.376540e+05
5.104072e+01 1.380110e+05
5.108307e+01 1.378840e+05
5.112546e+01 1.390090e+05
5.116788e+01 1.384300e+05
5.121033e+01 1.382190e+05
5.125283e+01 1.384570e+05
5.129535e+01 1.381170e+05
5.133791e+01 1.388370e+05
5.138051e+01 1.385760e+05
5.142315e+01 1.388030e+05
5.146581e+01 1.386990e+05
5.150852e+01 1.390800e+05
5.155126e+01 1.391760e+05
5.159403e+01 1.391140e+05
5.163684e+01 1.391870e+05
5.167969e+01 1.391990e+05
5.172257e+01 1.390730e+05
5.176548e+01 1.391900e+05
5.180844e+01 1.390490e+05
5.185142e+01 1.390300e+05
5.189445e+01 1.397730e+05
5.193751e+01 1.396320e+05
5.198060e+01 1.396100e+05
5.202373e+01 1.400420e+05
5.206690e+01 1.394220e+05
5.211010e+01 1.401010e+05
5.215334e+01 1.399330e+05
5.219662e+01 1.390100e+05
5.223993e+01 1.401870e+05
5.228327e+01 1.394280e+05
5.232665e+01 1.400050e+05
5.237007e+01 1.397900e+05
5.241353e+01 1.399640e+05
5.245702e+01 1.400350e+05
5.250054e+01 1.397290e+05
5.254410e+01 1.399970e+05
5.258770e+01 1.399910e+05
5.263134e+01 1.404140e+05
5.267501e+01 1.407580e+05
5.271872e+01 1.407720e+05
5.276246e+01 1.408470e+05
5.280624e+01 1.408310e+05
5.285005e+01 1.407750e+05
5.289391e+01 1.411380e+05
5.293779e+01 1.415570e+05
5.298172e+01 1.413400e+05
5.302568e+01 1.415860e+05
5.306968e+01 1.408450e+05
5.311371e+01 1.408730e+05
5.315778e+01 1.416770e+05
5.320189e+01 1.414530e+05
5.324604e+01 1.411690e+05
5.329022e+01 1.411360e+05
5.333444e+01 1.417780e+05
5.337869e+01 1.410350e+05
5.342298e+01 1.418680e+05
5.346731e+01 1.423500e+05
5.351167e+01 1.419050e+05
5.355607e+01 1.416620e+05
5.360051e+01 1.421040e+05
5.364499e+01 1.422510e+05
5.368950e+01 1.419820e+05
5.373405e+01 1.415940e+05
5.377863e+01 1.424640e+05
5.382326e+01 1.424090e+05
5.386792e+01 1.422260e+05
5.391261e+01 1.419120e+05
5.395735e+01 1.422260e+05
5.400212e+01 1.427040e+05
5.404693e+01 1.422020e+05
5.409177e+01 1.427640e+05
5.413665e+01 1.430570e+05
5.418157e+01 1.431210e+05
5.422653e+01 1.430170e+05
5.427153e+01 1.433480e+05
5.431656e+01 1.431960e+05
5.436163e+01 1.432800e+05
5.440673e+01 1.435030e+05
5.445188e+01 1.431920e+05
5.449706e+01 1.436130e+05
5.454228e+01 1.427690e+05
5.458753e+01 1.433580e+05
5.463283e+01 1.431350e+05
5.467816e+01 1.441370e+05
5.472353e+01 1.433270e+05
5.476893e+01 1.433710e+05
5.481438e+01 1.437900e+05
5.485986e+01 1.440320e+05
5.490538e+01 1.429000e+05
5.495094e+01 1.434430e+05
5.499653e+01 1.434210e+05
5.504217e+01 1.440110e+05
5.508784e+01 1.434360e+05
5.513355e+01 1.435860e+05
5.517929e+01 1.442470e+05
5.522508e+01 1.442600e+05
5.527090e+01 1.439050e+05
5.531676e+01 1.443260e+05
5.536266e+01 1.435880e+05
5.540860e+01 1.448900e+05
5.545458e+01 1.440920e+05
5.550059e+01 1.448500e+05
5.554664e+01 1.444250e+05
5.559273e+01 1.443820e+05
5.563886e+01 1.448260e+05
5.568502e+01 1.452440e+05
5.573123e+01 1.445270e+05
5.577747e+01 1.443120e+05
5.582375e+01 1.446750e+05
5.587007e+01 1.450520e+05
5.591643e+01 1.450520e+05
5.596283e+01 1.447210e+05
5.600926e+01 1.446370e+05
5.605574e+01 1.445600e+05
5.610225e+01 1.453940e+05
5.614880e+01 1.446450e+05
5.619539e+01 1.453470e+05
5.624202e+01 1.458820e+05
5.628868e+01 1.449750e+05
5.633539e+01 1.448950e+05
5.638213e+01 1.447470e+05
5.642892e+01 1.452240e+05
5.647574e+01 1.456970e+05
5.652260e+01 1.453900e+05
5.656950e+01 1.451580e+05
5.661644e+01 1.454240e+05
5.666341e+01 1.462150e+05
5.671043e+01 1.454780e+05
5.675749e+01 1.468620e+05
5.680458e+01 1.453760e+05
5.685171e+01 1.465010e+05
5.689889e+01 1.463700e+05
5.694610e+01 1.464810e+05
5.699335e+01 1.461430e+05
5.704064e+01 1.463700e+05
5.708797e+01 1.469130e+05
5.713534e+01 1.460920e+05
5.718275e+01 1.465910e+05
5.723019e+01 1.458920e+05
5.727768e+01 1.464510e+05
5.732521e+01 1.465830e+05
5.737277e+01 1.470820e+05
5.742038e+01 1.462790e+05
5.746802e+01 1.465740e+05
5.751570e+01 1.459570e+05
5.756343e+01 1.471050e+05
5.761119e+01 1.471320e+05
5.765899e+01 1.466530e+05
5.770684e+01 1.466870e+05
5.775472e+01 1.470390e+05
5.780264e+01 1.466880e+05
5.785060e+01 1.469290e+05
5.789860e+01 1.475230e+05
5.794665e+01 1.475510e+05
5.799473e+01 1.473840e+05
5.804285e+01 1.472630e+05
5.809101e+01 1.473750e+05
5.813921e+01 1.473080e+05
5.818745e+01 1.473320e+05
5.823573e+01 1.474760e+05
5.828405e+01 1.476490e+05
5.833241e+01 1.473410e+05
5.838082e+01 1.479500e+05
5.842926e+01 1.467600e+05
5.847774e+01 1.476060e+05
5.852626e+01 1.475570e+05
5.857482e+01 1.470840e+05
5.862342e+01 1.474290e+05
5.867207e+01 1.474460e+05
5.872075e+01 1.477940e+05
5.876947e+01 1.476010e+05
5.881824e+01 1.475960e+05
5.886704e+01 1.472480e+05
5.891589e+01 1.474500e+05
5.896477e+01 1.476770e+05
5.901370e+01 1.482150e+05
5.906266e+01 1.481540e+05
5.911167e+01 1.489610e+05
5.916072e+01 1.483730e+05
5.920981e+01 1.481520e+05
5.925894e+01 1.482740e+05
5.930811e+01 1.478460e+05
5.935732e+01 1.486170e+05
5.940657e+01 1.482910e+05
5.945586e+01 1.479230e+05
5.950520e+01 1.481150e+05
5.955457e+01 1.485190e+05
5.960399e+01 1.483510e+05
5.965344e+01 1.484040e+05
5.970294e+01 1.492730e+05
5.975248e+01 1.481640e+05
5.980206e+01 1.479430e+05
5.985168e+01 1.479610e+05
5.990134e+01 1.490860e+05
5.995104e+01 1.484450e+05
6.000079e+01 1.486390e+05
6.005057e+01 1.486700e+05
6.010040e+01 1.483190e+05
6.015027e+01 1.494080e+05
6.020018e+01 1.484180e+05
6.025013e+01 1.490630e+05
6.030012e+01 1.491320e+05
6.035016e+01 1.488370e+05
6.040023e+01 1.486060e+05
6.045035e+01 1.489820e+05
6.050051e+01 1.486560e+05
6.055071e+01 1.488240e+05
6.060095e+01 1.450130e+05
6.065123e+01 1.361970e+05
6.070156e+01 1.362810e+05
6.075192e+01 1.364280e+05
6.080233e+01 1.362090e+05
6.085278e+01 1.368270e+05
6.090328e+01 1.367230e+05
6.095381e+01 1.369060e+05
6.100439e+01 1.360870e+05
6.105501e+01 1.362130e+05
6.110567e+01 1.363850e+05
6.115637e+01 1.368880e+05
6.120711e+01 1.360340e+05
6.125790e+01 1.367920e+05
6.130873e+01 1.360780e+05
6.135960e+01 1.370550e+05
6.141051e+01 1.364750e+05
6.146147e+01 1.371870e+05
6.151247e+01 1.363240e+05
6.156351e+01 1.364790e+05
6.161459e+01 1.362810e+05
6.166571e+01 1.367160e+05
6.171688e+01 1.363520e+05
6.176809e+01 1.370980e+05
6.181934e+01 1.366300e+05
6.187064e+01 1.374360e+05
6.192197e+01 1.362730e+05
6.197335e+01 1.363930e+05
6.202477e+01 1.369380e+05
6.207624e+01 1.367210e+05
6.212775e+01 1.356640e+05
6.217930e+01 1.376050e+05
6.223089e+01 1.363610e+05
6.228253e+01 1.364620e+05
6.233421e+01 1.363460e+05
6.238593e+01 1.361740e+05
6.243769e+01 1.359190e+05
6.248950e+01 1.364570e+05
6.254135e+01 1.365010e+05
6.259324e+01 1.367990e+05
6.264518e+01 1.368280e+05
6.269716e+01 1.365960e+05
6.274918e+01 1.361490e+05
6.280125e+01 1.363660e+05
6.285336e+01 1.366490e+05
6.290551e+01 1.369180e+05
6.295771e+01 1.367750e+05
6.300995e+01 1.367480e+05
6.306223e+01 1.362190e+05
6.311455e+01 1.367930e+05
6.316692e+01 1.367040e+05
6.321934e+01 1.359810e+05
6.327179e+01 1.361170e+05
6.332429e+01 1.364520e+05
6.337684e+01 1.361630e+05
6.342942e+01 1.359060e+05
6.348205e+01 1.365050e+05
6.353473e+01 1.364220e+05
6.358744e+01 1.360690e+05
6.364021e+01 1.367540e+05
6.369301e+01 1.361270e+05
6.374586e+01 1.361020e+05
6.379875e+01 1.362570e+05
6.385169e+01 1.360260e+05
6.390467e+01 1.354240e+05
6.395770e+01 1.361700e+05
6.401077e+01 1.362480e+05
6.406388e+01 1.360510e+05
6.411704e+01 1.362430e+05
6.417024e+01 1.359850e+05
6.422348e+01 1.360690e+05
6.427677e+01 1.357530e+05
6.433010e+01 1.358390e+05
6.438348e+01 1.360150e+05
6.443690e+01 1.358010e+05
6.449037e+01 1.361980e+05
6.454388e+01 1.360230e+05
6.459744e+01 1.356130e+05
6.465104e+01 1.358100e+05
6.470468e+01 1.355310e+05
6.475837e+01 1.349980e+05
6.481210e+01 1.360720e+05
6.486588e+01 1.357780e+05
6.491970e+01 1.360450e+05
6.497357e+01 1.352750e+05
6.502748e+01 1.354380e+05
6.508144e+01 1.346170e+05
6.513544e+01 1.354310e+05
6.518949e+01 1.356800e+05
6.524358e+01 1.351330e+05
6.529771e+01 1.353350e+05
6.535189e+01 1.354430e+05
6.540612e+01 1.355490e+05
6.546039e+01 1.353250e+05
6.551470e+01 1.363200e+05
6.556907e+01 1.361550e+05
6.562347e+01 1.355790e+05
6.567792e+01 1.349910e+05
6.573242e+01 1.347600e+05
6.578696e+01 1.353920e+05
6.584155e+01 1.352640e+05
6.589618e+01 1.355080e+05
6.595086e+01 1.349210e+05
6.600558e+01 1.349500e+05
6.606035e+01 1.346000e+05
6.611516e+01 1.352790e+05
6.617002e+01 1.346410e+05
6.622492e+01 1.349600e+05
6.627987e+01 1.346850e+05
6.633487e+01 1.351660e+05
6.638991e+01 1.347060e+05
6.644500e+01 1.341960e+05
6.650013e+01 1.344240e+05
6.655531e+01 1.350320e+05
6.661053e+01 1.354100e+05
6.666580e+01 1.347480e+05
6.672112e+01 1.349560e+05
6.677648e+01 1.350060e+05
6.683189e+01 1.341520e+05
6.688734e+01 1.346190e+05
6.694284e+01 1.349440e+05
6.699839e+01 1.343620e+05
6.705398e+01 1.340710e+05
6.710962e+01 1.349930e+05
6.716530e+01 1.345680e+05
6.722103e+01 1.347150e+05
6.727681e+01 1.343990e+05
6.733263e+01 1.341240e+05
6.738850e+01 1.338830e+05
6.744442e+01 1.341980e+05
6.750038e+01 1.342510e+05
6.755639e+01 1.343900e+05
6.761244e+01 1.337120e+05
6.766854e+01 1.344040e+05
6.772469e+01 1.345370e+05
6.778088e+01 1.340980e+05
6.783713e+01 1.339580e+05
6.789341e+01 1.337280e+05
6.794975e+01 1.338580e+05
6.800613e+01 1.335630e+05
6.806256e+01 1.328000e+05
6.811903e+01 1.343680e+05
6.817555e+01 1.333210e+05
6.823212e+01 1.332490e+05
6.828874e+01 1.336430e+05
6.834540e+01 1.339640e+05
6.840211e+01 1.330610e+05
6.845887e+01 1.331820e+05
6.851567e+01 1.337270e+05
6.857252e+01 1.334760e+05
6.862942e+01 1.332140e+05
6.868636e+01 1.332060e+05
6.874336e+01 1.330830e+05
6.880040e+01 1.332960e+05
6.885748e+01 1.327010e+05
6.891462e+01 1.335280e+05
6.897180e+01 1.325060e+05
6.902903e+01 1.327530e+05
6.908631e+01 1.328090e+05
6.914363e+01 1.324070e+05
6.920100e+01 1.321920e+05
6.925842e+01 1.322710e+05
6.931589e+01 1.318390e+05
6.937340e+01 1.328200e+05
6.943097e+01 1.327750e+05
6.948858e+01 1.327590e+05
6.954623e+01 1.326400e+05
6.960394e+01 1.329400e+05
6.966169e+01 1.320740e+05
6.971950e+01 1.327320e+05
6.977735e+01 1.329470e+05
6.983524e+01 1.322830e+05
6.989319e+01 1.323990e+05
6.995118e+01 1.324320e+05
7.000922e+01 1.321160e+05
7.006731e+01 1.320320e+05
7.012545e+01 1.317140e+05
7.018364e+01 1.320890e+05
7.024187e+01 1.317430e+05
7.030016e+01 1.319700e+05
7.035849e+01 1.316930e+05
7.041687e+01 1.316970e+05
7.047530e+01 1.317890e+05
7.053377e+01 1.310810e+05
7.059230e+01 1.325700e+05
7.065087e+01 1.315190e+05
7.070950e+01 1.311620e+05
7.076817e+01 1.307990e+05
7.082689e+01 1.319180e+05
7.088566e+01 1.310490e+05
7.094447e+01 1.311240e+05
7.100334e+01 1.315390e+05
7.106225e+01 1.310410e+05
7.112122e+01 1.309390e+05
7.118023e+01 1.309230e+05
7.123929e+01 1.306290e+05
7.129840e+01 1.308720e+05
7.135756e+01 1.308880e+05
7.141677e+01 1.308860e+05
7.147603e+01 1.302980e+05
7.153534e+01 1.303220e+05
7.159469e+01 1.307410e+05
7.165410e+01 1.309130e+05
7.171355e+01 1.309620e+05
7.177306e+01 1.303170e+05
7.183261e+01 1.303570e+05
7.189221e+01 1.301820e+05
7.195187e+01 1.297240e+05
7.201157e+01 1.305190e+05
7.207132e+01 1.297590e+05
7.213112e+01 1.305460e+05
7.219097e+01 1.302380e+05
7.225087e+01 1.300540e+05
7.231082e+01 1.294580e+05
7.237082e+01 1.302630e+05
7.243087e+01 1.298570e+05
7.249097e+01 1.293150e+05
7.255112e+01 1.299460e+05
7.261132e+01 1.292460e+05
7.267157e+01 1.290550e+05
7.273187e+01 1.292330e+05
7.279222e+01 1.291670e+05
7.285262e+01 1.292590e+05
7.291307e+01 1.292960e+05
7.297357e+01 1.290100e+05
7.303412e+01 1.290600e+05
7.309472e+01 1.280350e+05
7.315537e+01 1.284210e+05
7.321607e+01 1.294260e+05
7.327682e+01 1.284980e+05
7.333762e+01 1.287370e+05
7.339847e+01 1.280280e+05
7.345937e+01 1.285660e+05
7.352033e+01 1.281300e+05
7.358133e+01 1.282510e+05
7.364238e+01 1.282310e+05
7.370349e+01 1.282190e+05
7.376464e+01 1.284450e+05
7.382585e+01 1.276040e+05
7.388711e+01 1.277730e+05
7.394841e+01 1.276210e+05
7.400977e+01 1.276510e+05
7.407118e+01 1.272820e+05
7.413264e+01 1.275210e+05
7.419415e+01 1.268880e+05
7.425572e+01 1.273470e+05
7.431733e+01 1.271580e+05
7.437899e+01 1.271270e+05
7.444071e+01 1.279280e+05
7.450248e+01 1.268960e+05
7.456430e+01 1.272350e+05
7.462617e+01 1.273230e+05
7.468809e+01 1.272200e+05
7.475006e+01 1.273730e+05
7.481208e+01 1.268240e+05
7.487416e+01 1.261710e+05
7.493629e+01 1.269140e+05
7.499846e+01 1.261460e+05
7.506069e+01 1.266840e+05
7.512297e+01 1.264440e+05
7.518531e+01 1.258550e+05
7.524769e+01 1.257150e+05
7.531013e+01 1.263360e+05
7.537262e+01 1.259340e+05
7.543516e+01 1.248480e+05
7.549775e+01 1.258380e+05
7.556040e+01 1.260320e+05
7.562309e+01 1.252150e+05
7.568584e+01 1.256500e+05
7.574864e+01 1.251790e+05
7.581149e+01 1.250970e+05
7.587440e+01 1.247490e+05
7.593735e+01 1.248470e+05
7.600036e+01 1.250490e+05
7.606342e+01 1.251430e+05
7.612654e+01 1.248620e+05
7.618970e+01 1.246960e+05
7.625292e+01 1.246560e+05
7.631619e+01 1.246220e+05
7.637952e+01 1.251070e+05
7.644289e+01 1.251780e+05
7.650632e+01 1.249450e+05
7.656980e+01 1.243300e+05
7.663333e+01 1.240090e+05
7.669692e+01 1.238330e+05
7.676056e+01 1.240990e+05
7.682425e+01 1.236560e+05
7.688800e+01 1.240390e+05
7.695179e+01 1.230420e+05
7.701565e+01 1.229100e+05
7.707955e+01 1.236490e+05
7.714351e+01 1.231820e+05
7.720752e+01 1.235600e+05
7.727158e+01 1.230000e+05
7.733569e+01 1.234320e+05
7.739986e+01 1.233130e+05
7.746409e+01 1.224840e+05
7.752836e+01 1.224450e+05
7.759269e+01 1.224860e+05
7.765707e+01 1.234970e+05
7.772151e+01 1.224580e+05
7.778600e+01 1.221410e+05
7.785054e+01 1.221360e+05
7.791514e+01 1.222660e+05
7.797979e+01 1.219850e+05
7.804449e+01 1.217920e+05
7.810925e+01 1.217310e+05
7.817406e+01 1.223380e+05
7.823892e+01 1.216020e+05
7.830384e+01 1.219680e+05
7.836882e+01 1.215400e+05
7.843384e+01 1.221940e+05
7.849892e+01 1.214840e+05
7.856406e+01 1.207100e+05
7.862925e+01 1.212350e+05
7.869449e+01 1.213120e+05
7.875978e+01 1.211610e+05
7.882514e+01 1.206420e+05
7.889054e+01 1.209250e+05
7.895600e+01 1.207170e+05
7.902151e+01 1.209880e+05
7.908708e+01 1.200120e+05
7.915270e+01 1.198630e+05
7.921838e+01 1.203400e+05
7.928411e+01 1.199980e+05
7.934990e+01 1.203110e+05
7.941574e+01 1.201460e+05
7.948163e+01 1.199810e+05
7.954758e+01 1.201320e+05
7.961359e+01 1.198700e+05
7.967965e+01 1.194090e+05
7.974576e+01 1.192350e+05
7.981193e+01 1.201290e+05
7.987815e+01 1.187670e+05
7.994443e+01 1.188070e+05
8.001077e+01 1.197080e+05
8.007716e+01 1.193000e+05
8.014360e+01 1.195300e+05
8.021010e+01 1.185340e+05
8.027665e+01 1.187810e+05
8.034326e+01 1.192940e+05
8.040993e+01 1.181560e+05
8.047665e+01 1.184800e+05
8.054342e+01 1.184180e+05
8.061025e+01 1.180170e+05
8.067714e+01 1.179400e+05
8.074408e+01 1.182010e+05
8.081108e+01 1.180280e+05
8.087813e+01 1.182370e+05
8.094524e+01 1.184700e+05
8.101240e+01 1.179540e+05
8.107962e+01 1.174160e+05
8.114690e+01 1.175340e+05
8.121423e+01 1.172650e+05
8.128162e+01 1.173050e+05
8.134906e+01 1.172270e+05
8.141656e+01 1.176890e+05
8.148412e+01 1.173060e+05
8.155173e+01 1.173350e+05
8.161940e+01 1.167000e+05
8.168712e+01 1.164320e+05
8.175490e+01 1.164650e+05
8.182274e+01 1.166050e+05
8.189063e+01 1.167840e+05
8.195858e+01 1.162720e+05
8.202658e+01 1.159750e+05
8.209464e+01 1.156620e+05
8.216276e+01 1.162370e+05
8.223094e+01 1.162280e+05
8.229917e+01 1.158480e+05
8.236745e+01 1.162310e+05
8.243580e+01 1.158300e+05
8.250420e+01 1.148010e+05
8.257266e+01 1.155580e+05
8.264117e+01 1.156630e+05
8.270974e+01 1.155710e+05
8.277837e+01 1.145500e+05
8.284706e+01 1.151080e+05
8.291580e+01 1.151310e+05
8.298460e+01 1.147110e+05
8.305346e+01 1.148840e+05
8.312237e+01 1.147340e+05
8.319134e+01 1.146270e+05
8.326037e+01 1.148320e+05
8.332945e+01 1.140940e+05
8.339859e+01 1.139000e+05
8.346779e+01 1.143630e+05
8.353705e+01 1.145790e+05
8.360637e+01 1.139280e+05
8.367574e+01 1.141880e+05
8.374517e+01 1.145300e+05
8.381466e+01 1.144840e+05
8.388420e+01 1.136340e+05
8.395380e+01 1.141960e+05
8.402347e+01 1.132180e+05
8.409318e+01 1.135610e+05
8.416296e+01 1.134500e+05
8.423279e+01 1.133520e+05
8.430269e+01 1.130690e+05
8.437264e+01 1.135250e+05
8.444264e+01 1.132850e+05
8.451271e+01 1.131250e+05
8.458283e+01 1.130730e+05
8.465302e+01 1.120680e+05
8.472326e+01 1.124430e+05
8.479356e+01 1.121400e+05
8.486391e+01 1.124970e+05
8.493433e+01 1.128990e+05
8.500480e+01 1.121480e+05
8.507534e+01 1.122380e+05
8.514593e+01 1.117190e+05
8.521658e+01 1.116770e+05
8.528729e+01 1.112700e+05
8.535805e+01 1.115550e+05
8.542888e+01 1.117880e+05
8.549976e+01 1.116060e+05
8.557071e+01 1.107040e+05
8.564171e+01 1.112690e+05
8.571277e+01 1.108220e+05
8.578389e+01 1.115590e+05
8.585507e+01 1.106600e+05
8.592631e+01 1.108020e+05
8.599760e+01 1.103760e+05
8.606896e+01 1.096500e+05
8.614038e+01 1.108780e+05
8.621185e+01 1.101870e+05
8.628339e+01 1.100110e+05
8.635498e+01 1.099750e+05
8.642663e+01 1.098190e+05
8.649834e+01 1.097100e+05
8.657012e+01 1.095230e+05
8.664195e+01 1.091760e+05
8.671384e+01 1.094510e+05
8.678579e+01 1.094570e+05
8.685780e+01 1.093040e+05
8.692987e+01 1.092840e+05
8.700200e+01 1.092520e+05
8.707419e+01 1.090240e+05
8.714644e+01 1.087860e+05
8.721875e+01 1.087020e+05
8.729112e+01 1.088870e+05
8.736355e+01 1.087700e+05
8.743604e+01 1.083300e+05
8.750859e+01 1.084850e+05
8.758120e+01 1.079160e+05
8.765387e+01 1.077400e+05
8.772660e+01 1.082260e+05
8.779939e+01 1.078740e+05
8.787224e+01 1.086380e+05
8.794515e+01 1.074400e+05
8.801813e+01 1.081020e+05
8.809116e+01 1.078540e+05
8.816425e+01 1.075400e+05
8.823741e+01 1.069920e+05
8.831062e+01 1.073940e+05
8.838390e+01 1.071280e+05
8.845723e+01 1.073430e+05
8.853063e+01 1.067360e+05
8.860409e+01 1.065870e+05
8.867761e+01 1.072940e+05
8.875119e+01 1.067090e+05
8.882483e+01 1.066340e+05
8.889853e+01 1.069650e+05
8.897230e+01 1.059460e+05
8.904612e+01 1.064190e+05
8.912001e+01 1.064230e+05
8.919395e+01 1.059350e+05
