izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    6.477408e+15    5.737350e-02    9.521663e-02    1.340919e-02    3.699914e-02    8.522186e-02    1.230768e-01    1.535813e-01    1.634608e-01    1.499646e-01    1.256740e-01    8.995336e-02    7.119378e-02    6.578753e-02    5.909359e-02    4.560420e-02
100       9.813692e-01    6.537888e+15    5.588378e-02    9.280382e-02    1.301603e-02    3.598779e-02    8.308119e-02    1.198093e-01    1.493165e-01    1.587666e-01    1.455950e-01    1.219899e-01    8.730951e-02    6.910031e-02    6.385284e-02    5.735559e-02    4.426281e-02
101       9.888321e-01    6.580224e+15    5.451078e-02    9.058304e-02    1.265360e-02    3.505533e-02    8.111017e-02    1.168038e-01    1.453963e-01    1.544548e-01    1.415829e-01    1.186078e-01    8.488268e-02    6.717872e-02    6.207700e-02    5.576030e-02    4.303157e-02
102       9.965635e-01    6.640704e+15    5.316374e-02    8.840568e-02    1.229800e-02    3.414035e-02    7.917733e-02    1.138580e-01    1.415552e-01    1.502316e-01    1.376537e-01    1.152960e-01    8.250642e-02    6.529719e-02    6.033818e-02    5.419828e-02    4.182601e-02
103       1.004756e+00    6.689088e+15    5.178764e-02    8.618251e-02    1.193469e-02    3.320549e-02    7.720354e-02    1.108510e-01    1.376353e-01    1.459232e-01    1.336458e-01    1.119181e-01    8.008283e-02    6.337820e-02    5.856475e-02    5.260516e-02    4.059645e-02
104       1.013115e+00    6.755616e+15    5.035079e-02    8.386253e-02    1.155532e-02    3.222922e-02    7.514347e-02    1.077139e-01    1.335470e-01    1.414310e-01    1.294676e-01    1.083970e-01    7.755661e-02    6.137797e-02    5.671624e-02    5.094459e-02    3.931485e-02
105       1.021507e+00    6.810048e+15    4.890779e-02    8.153361e-02    1.117431e-02    3.124866e-02    7.307522e-02    1.045654e-01    1.294447e-01    1.369244e-01    1.252765e-01    1.048652e-01    7.502280e-02    5.937175e-02    5.486220e-02    4.927906e-02    3.802941e-02
106       1.030064e+00    6.876576e+15    4.748285e-02    7.923480e-02    1.079803e-02    3.028026e-02    7.103347e-02    1.014583e-01    1.253971e-01    1.324791e-01    1.211427e-01    1.013820e-01    7.252396e-02    5.739323e-02    5.303375e-02    4.763653e-02    3.676173e-02
107       1.038422e+00    6.937056e+15    4.605400e-02    7.693057e-02    1.042071e-02    2.930910e-02    6.898669e-02    9.834450e-02    1.213415e-01    1.280259e-01    1.170021e-01    9.789322e-02    7.002120e-02    5.541161e-02    5.120245e-02    4.599143e-02    3.549207e-02
108       1.046840e+00    7.009632e+15    4.468178e-02    7.471871e-02    1.005832e-02    2.837631e-02    6.702170e-02    9.535618e-02    1.174503e-01    1.237543e-01    1.130309e-01    9.454740e-02    6.762107e-02    5.351127e-02    4.944627e-02    4.441382e-02    3.427449e-02
109       1.055287e+00    7.076160e+15    4.332323e-02    7.253037e-02    9.699502e-03    2.745265e-02    6.507724e-02    9.240062e-02    1.136031e-01    1.195326e-01    1.091067e-01    9.124158e-02    6.524977e-02    5.163377e-02    4.771119e-02    4.285517e-02    3.307156e-02
110       1.063788e+00    7.142688e+15    4.198248e-02    7.037295e-02    9.345341e-03    2.654085e-02    6.315969e-02    8.948835e-02    1.098142e-01    1.153774e-01    1.052453e-01    8.798924e-02    6.291702e-02    4.978684e-02    4.600437e-02    4.132191e-02    3.188822e-02
111       1.072765e+00    7.221312e+15    4.065490e-02    6.823827e-02    8.994717e-03    2.563792e-02    6.126190e-02    8.660822e-02    1.060689e-01    1.112721e-01    1.014312e-01    8.477719e-02    6.061333e-02    4.796293e-02    4.431883e-02    3.980777e-02    3.071964e-02
112       1.081702e+00    7.293888e+15    3.927899e-02    6.602584e-02    8.631624e-03    2.470242e-02    5.929477e-02    8.362447e-02    1.021904e-01    1.070223e-01    9.748345e-02    8.145274e-02    5.822911e-02    4.607528e-02    4.257438e-02    3.824072e-02    2.951023e-02
113       1.090993e+00    7.372512e+15    3.793017e-02    6.385324e-02    8.277961e-03    2.378797e-02    5.736227e-02    8.070158e-02    9.839967e-02    1.028751e-01    9.363358e-02    7.821160e-02    5.590488e-02    4.423516e-02    4.087386e-02    3.671313e-02    2.833129e-02
114       1.099793e+00    7.457184e+15    3.655193e-02    6.163090e-02    7.917991e-03    2.285521e-02    5.538505e-02    7.771619e-02    9.453315e-02    9.864910e-02    8.971209e-02    7.491068e-02    5.353794e-02    4.236124e-02    3.914212e-02    3.515750e-02    2.713070e-02
115       1.108856e+00    7.535808e+15    3.527066e-02    5.956275e-02    7.584671e-03    2.198960e-02    5.354456e-02    7.494204e-02    9.094519e-02    9.473131e-02    8.607811e-02    7.185227e-02    5.134503e-02    4.062513e-02    3.753774e-02    3.371627e-02    2.601841e-02
116       1.117776e+00    7.620480e+15    3.397227e-02    5.746334e-02    7.249087e-03    2.111495e-02    5.167552e-02    7.213278e-02    8.732005e-02    9.077924e-02    8.241479e-02    6.876998e-02    4.913524e-02    3.887569e-02    3.592104e-02    3.226399e-02    2.489759e-02
117       1.127102e+00    7.705152e+15    3.271374e-02    5.542444e-02    6.926195e-03    2.026992e-02    4.985953e-02    6.941191e-02    8.381796e-02    8.696820e-02    7.888491e-02    6.580085e-02    4.700684e-02    3.719072e-02    3.436392e-02    3.086525e-02    2.381809e-02
118       1.135905e+00    7.783776e+15    3.141124e-02    5.330673e-02    6.596592e-03    1.940065e-02    4.797181e-02    6.660005e-02    8.021598e-02    8.306168e-02    7.527178e-02    6.276343e-02    4.482999e-02    3.546747e-02    3.277145e-02    2.943474e-02    2.271409e-02
119       1.142626e+00    7.856352e+15    3.019124e-02    5.131536e-02    6.292595e-03    1.859190e-02    4.619512e-02    6.397056e-02    7.686542e-02    7.944160e-02    7.192901e-02    5.995508e-02    4.281784e-02    3.387466e-02    3.129954e-02    2.811256e-02    2.169369e-02
120       1.149251e+00    7.910784e+15    2.926194e-02    4.979099e-02    6.065565e-03    1.798110e-02    4.483357e-02    6.197167e-02    7.433551e-02    7.672147e-02    6.942250e-02    5.785104e-02    4.131084e-02    3.268180e-02    3.019723e-02    2.712239e-02    2.092953e-02
121       1.155793e+00    7.965216e+15    2.833890e-02    4.826679e-02    5.846165e-03    1.738146e-02    4.347013e-02    5.999169e-02    7.185262e-02    7.406994e-02    6.698638e-02    5.580849e-02    3.984857e-02    3.152445e-02    2.912776e-02    2.616173e-02    2.018816e-02
122       1.162289e+00    8.019648e+15    2.739858e-02    4.669528e-02    5.634010e-03    1.678372e-02    4.206063e-02    5.798482e-02    6.937910e-02    7.146238e-02    6.460427e-02    5.381575e-02    3.842331e-02    3.039658e-02    2.808556e-02    2.522560e-02    1.946575e-02
123       1.168905e+00    8.074080e+15    2.644476e-02    4.508691e-02    5.427459e-03    1.618739e-02    4.061523e-02    5.595687e-02    6.691259e-02    6.888870e-02    6.226383e-02    5.186149e-02    3.702663e-02    2.929147e-02    2.706443e-02    2.430843e-02    1.875797e-02
124       1.175488e+00    8.116416e+15    2.547985e-02    4.345721e-02    5.220107e-03    1.558598e-02    3.915016e-02    5.390681e-02    6.442530e-02    6.629831e-02    5.991024e-02    4.989693e-02    3.562279e-02    2.818073e-02    2.603811e-02    2.338658e-02    1.804660e-02
125       1.182080e+00    8.164800e+15    2.452745e-02    4.184700e-02    5.016423e-03    1.499350e-02    3.770227e-02    5.188417e-02    6.197505e-02    6.374956e-02    5.759574e-02    4.796543e-02    3.424269e-02    2.708880e-02    2.502916e-02    2.248035e-02    1.734727e-02
126       1.188603e+00    8.219232e+15    2.358172e-02    4.024696e-02    4.814843e-03    1.440596e-02    3.626332e-02    4.987632e-02    5.954531e-02    6.122425e-02    5.530341e-02    4.605271e-02    3.287611e-02    2.600757e-02    2.403011e-02    2.158301e-02    1.665481e-02
127       1.195201e+00    8.261568e+15    2.265603e-02    3.868016e-02    4.617922e-03    1.383131e-02    3.485414e-02    4.791136e-02    5.716895e-02    5.875565e-02    5.306304e-02    4.418354e-02    3.154069e-02    2.495099e-02    2.305384e-02    2.070614e-02    1.597814e-02
128       1.201248e+00    8.309952e+15    2.172940e-02    3.711132e-02    4.421086e-03    1.325640e-02    3.344303e-02    4.594466e-02    5.479159e-02    5.628690e-02    5.082291e-02    4.231467e-02    3.020552e-02    2.389463e-02    2.207776e-02    1.982944e-02    1.530161e-02
129       1.207538e+00    8.358336e+15    2.088854e-02    3.568728e-02    4.242710e-03    1.273499e-02    3.216208e-02    4.416021e-02    5.263545e-02    5.404863e-02    4.879223e-02    4.062065e-02    2.899531e-02    2.293713e-02    2.119304e-02    1.903479e-02    1.468839e-02
130       1.215021e+00    8.406720e+15    2.002279e-02    3.422061e-02    4.059347e-03    1.219848e-02    3.084269e-02    4.232320e-02    5.041693e-02    5.174653e-02    4.670401e-02    3.887876e-02    2.775093e-02    2.195260e-02    2.028334e-02    1.821771e-02    1.405787e-02
131       1.221374e+00    8.461152e+15    1.900384e-02    3.249405e-02    3.843759e-03    1.156730e-02    2.928944e-02    4.016133e-02    4.780693e-02    4.903889e-02    4.424822e-02    3.683036e-02    2.628761e-02    2.079486e-02    1.921360e-02    1.725688e-02    1.331642e-02
132       1.227920e+00    8.509536e+15    1.814905e-02    3.104556e-02    3.662955e-03    1.103786e-02    2.798633e-02    3.834780e-02    4.561768e-02    4.676790e-02    4.218853e-02    3.511237e-02    2.506033e-02    1.982387e-02    1.831641e-02    1.645104e-02    1.269457e-02
133       1.234360e+00    8.563968e+15    1.727833e-02    2.956981e-02    3.478937e-03    1.049873e-02    2.665864e-02    3.650060e-02    4.338837e-02    4.445585e-02    4.009181e-02    3.336357e-02    2.381106e-02    1.883548e-02    1.740315e-02    1.563076e-02    1.206158e-02
134       1.240786e+00    8.618400e+15    1.643130e-02    2.813394e-02    3.300098e-03    9.974469e-03    2.536678e-02    3.470382e-02    4.122059e-02    4.220815e-02    3.805366e-02    3.166368e-02    2.259676e-02    1.787477e-02    1.651546e-02    1.483345e-02    1.144631e-02
135       1.248512e+00    8.678880e+15    1.559582e-02    2.671724e-02    3.123938e-03    9.457636e-03    2.409210e-02    3.293176e-02    3.908354e-02    3.999306e-02    3.604540e-02    2.998884e-02    2.140038e-02    1.692823e-02    1.564087e-02    1.404791e-02    1.084012e-02
136       1.256142e+00    8.751456e+15    1.460272e-02    2.503253e-02    2.914995e-03    8.843819e-03    2.257612e-02    3.082579e-02    3.654553e-02    3.736381e-02    3.366223e-02    2.800153e-02    1.998085e-02    1.580516e-02    1.460317e-02    1.311586e-02    1.012088e-02
137       1.263949e+00    8.824032e+15    1.363501e-02    2.339006e-02    2.711888e-03    8.246263e-03    2.109798e-02    2.877408e-02    3.407483e-02    3.480584e-02    3.134432e-02    2.606885e-02    1.860042e-02    1.471302e-02    1.359405e-02    1.220948e-02    9.421454e-03
138       1.271926e+00    8.890560e+15    1.265749e-02    2.172945e-02    2.507626e-03    7.643697e-03    1.960324e-02    2.670240e-02    3.158354e-02    3.222940e-02    2.901084e-02    2.412359e-02    1.721111e-02    1.361388e-02    1.257846e-02    1.129731e-02    8.717552e-03
139       1.279715e+00    8.938944e+15    1.166753e-02    2.004503e-02    2.302399e-03    7.035356e-03    1.808653e-02    2.460583e-02    2.906860e-02    2.963366e-02    2.666201e-02    2.216626e-02    1.581340e-02    1.250812e-02    1.155677e-02    1.037965e-02    8.009420e-03
140       1.287286e+00    8.987328e+15    1.069969e-02    1.839267e-02    2.105109e-03    6.444474e-03    1.659762e-02    2.255908e-02    2.662630e-02    2.712352e-02    2.439506e-02    2.027864e-02    1.446591e-02    1.144216e-02    1.057186e-02    9.495035e-03    7.326799e-03
141       1.295097e+00    9.047808e+15    9.740829e-03    1.674440e-02    1.916458e-03    5.866949e-03    1.511022e-02    2.053744e-02    2.424017e-02    2.469283e-02    2.220888e-02    1.846136e-02    1.316954e-02    1.041677e-02    9.624455e-03    8.644131e-03    6.670203e-03
142       1.303236e+00    9.108288e+15    8.763465e-03    1.506432e-02    1.724166e-03    5.278278e-03    1.359411e-02    1.847678e-02    2.180799e-02    2.221523e-02    1.998051e-02    1.660900e-02    1.184815e-02    9.371581e-03    8.658768e-03    7.776806e-03    6.000936e-03
143       1.311025e+00    9.180864e+15    7.758522e-03    1.333683e-02    1.526449e-03    4.672996e-03    1.203521e-02    1.635797e-02    1.930718e-02    1.966772e-02    1.768926e-02    1.470438e-02    1.048947e-02    8.296902e-03    7.665830e-03    6.885007e-03    5.312783e-03
144       1.319609e+00    9.235296e+15    6.810804e-03    1.170772e-02    1.339990e-03    4.102181e-03    1.056509e-02    1.435981e-02    1.694877e-02    1.726527e-02    1.552848e-02    1.290821e-02    9.208162e-03    7.283420e-03    6.729435e-03    6.043991e-03    4.663817e-03
145       1.327825e+00    9.319968e+15    5.780648e-03    9.936886e-03    1.137313e-03    3.481713e-03    8.967087e-03    1.218784e-02    1.438521e-02    1.465384e-02    1.317975e-02    1.095580e-02    7.815398e-03    6.181780e-03    5.711586e-03    5.129818e-03    3.958400e-03
146       1.336138e+00    9.416736e+15    4.809460e-03    8.267421e-03    9.462363e-04    2.896761e-03    7.460555e-03    1.014020e-02    1.196840e-02    1.219190e-02    1.096546e-02    9.115154e-03    6.502358e-03    5.143199e-03    4.752001e-03    4.267973e-03    3.293362e-03
147       1.344126e+00    9.543744e+15    3.845730e-03    6.610778e-03    7.566275e-04    2.316302e-03    5.965593e-03    8.108287e-03    9.570147e-03    9.748859e-03    8.768180e-03    7.288640e-03    5.199402e-03    4.112594e-03    3.799785e-03    3.412748e-03    2.633431e-03
148       1.352329e+00    9.930816e+15    2.941421e-03    5.056278e-03    5.787093e-04    1.771632e-03    4.562806e-03    6.201653e-03    7.319762e-03    7.456451e-03    6.706375e-03    5.574743e-03    3.976782e-03    3.145532e-03    2.906279e-03    2.610253e-03    2.014189e-03
149       1.356488e+00    1.028160e+16    2.061249e-03    3.543270e-03    4.055401e-04    1.241501e-03    3.197462e-03    4.345911e-03    5.129444e-03    5.225231e-03    4.699603e-03    3.906593e-03    2.786795e-03    2.204284e-03    2.036623e-03    1.829178e-03    1.411476e-03
150       1.360493e+00    1.067472e+16    1.646947e-03    2.831089e-03    3.240284e-04    9.919644e-04    2.554786e-03    3.472402e-03    4.098449e-03    4.174983e-03    3.755004e-03    3.121385e-03    2.226662e-03    1.761232e-03    1.627271e-03    1.461521e-03    1.127776e-03
151       1.364838e+00    1.098317e+16    1.275772e-03    2.193041e-03    2.510015e-04    7.684036e-04    1.979009e-03    2.689821e-03    3.174774e-03    3.234059e-03    2.908732e-03    2.417913e-03    1.724835e-03    1.364300e-03    1.260530e-03    1.132135e-03    8.736070e-04
152       1.366924e+00    1.142467e+16    8.988725e-04    1.545154e-03    1.768485e-04    5.413954e-04    1.394354e-03    1.895171e-03    2.236856e-03    2.278626e-03    2.049410e-03    1.703593e-03    1.215270e-03    9.612473e-04    8.881336e-04    7.976705e-04    6.155187e-04
153       1.368937e+00    1.160006e+16    7.297339e-04    1.254407e-03    1.435714e-04    4.395223e-04    1.131982e-03    1.538562e-03    1.815952e-03    1.849863e-03    1.663777e-03    1.383032e-03    9.865955e-04    7.803718e-04    7.210157e-04    6.475748e-04    4.996981e-04
154       1.370395e+00    1.187222e+16    5.752254e-04    9.888076e-04    1.131726e-04    3.464611e-04    8.923041e-04    1.212798e-03    1.431456e-03    1.458186e-03    1.311501e-03    1.090199e-03    7.777009e-04    6.151415e-04    5.683531e-04    5.104620e-04    3.938956e-04
155       1.372036e+00    1.204157e+16    4.675086e-04    8.036434e-04    9.197990e-05    2.815827e-04    7.252111e-04    9.856890e-04    1.163401e-03    1.185126e-03    1.065909e-03    8.860481e-04    6.320685e-04    4.999500e-04    4.619232e-04    4.148728e-04    3.201347e-04
156       1.373266e+00    1.231373e+16    3.507287e-04    6.028997e-04    6.900406e-05    2.112456e-04    5.440592e-04    7.394719e-04    8.727928e-04    8.890912e-04    7.996538e-04    6.647205e-04    4.741829e-04    3.750665e-04    3.465385e-04    3.112410e-04    2.401676e-04
157       1.374388e+00    1.248912e+16    2.663768e-04    4.578995e-04    5.240825e-05    1.604400e-04    4.132104e-04    5.616253e-04    6.628819e-04    6.752605e-04    6.073332e-04    5.048520e-04    3.601397e-04    2.848612e-04    2.631944e-04    2.363860e-04    1.824062e-04
158       1.375159e+00    1.268870e+16    1.921318e-04    3.302730e-04    3.780094e-05    1.157219e-04    2.980397e-04    4.050882e-04    4.781224e-04    4.870508e-04    4.380563e-04    3.641388e-04    2.597609e-04    2.054642e-04    1.898364e-04    1.705001e-04    1.315656e-04
159       1.375758e+00    1.282781e+16    1.426349e-04    2.451883e-04    2.806269e-05    8.590972e-05    2.212589e-04    3.007296e-04    3.549488e-04    3.615771e-04    3.252045e-04    2.703296e-04    1.928415e-04    1.525327e-04    1.409309e-04    1.265760e-04    9.767176e-05
160       1.376174e+00    1.296086e+16    1.051850e-04    1.808121e-04    2.069460e-05    6.335342e-05    1.631656e-04    2.217706e-04    2.617541e-04    2.666421e-04    2.398194e-04    1.993524e-04    1.422094e-04    1.124840e-04    1.039283e-04    9.334242e-05    7.202724e-05
161       1.376652e+00    1.308787e+16    7.972562e-05    1.370477e-04    1.568560e-05    4.801914e-05    1.236724e-04    1.680925e-04    1.983982e-04    2.021031e-04    1.817727e-04    1.511004e-04    1.077885e-04    8.525796e-05    7.877314e-05    7.074949e-05    5.459351e-05
162       1.376886e+00    1.319674e+16    5.106496e-05    8.778024e-05    1.004677e-05    3.075668e-05    7.921325e-05    1.076647e-04    1.270758e-04    1.294488e-04    1.164270e-04    9.678113e-05    6.903949e-05    5.460847e-05    5.045488e-05    4.531567e-05    3.496762e-05
163       1.377103e+00    1.329955e+16    3.725075e-05    6.403373e-05    7.328892e-06    2.243631e-05    5.778430e-05    7.853900e-05    9.269896e-05    9.443001e-05    8.493090e-05    7.059968e-05    5.036277e-05    3.983566e-05    3.680571e-05    3.305677e-05    2.550810e-05
164       1.377229e+00    1.338422e+16    2.468950e-05    4.244105e-05    4.857533e-06    1.487061e-05    3.829898e-05    5.205503e-05    6.144014e-05    6.258747e-05    5.629153e-05    4.679292e-05    3.338005e-05    2.640276e-05    2.439454e-05    2.190977e-05    1.690657e-05
165       1.377326e+00    1.345680e+16    1.746940e-05    3.002975e-05    3.437013e-06    1.052190e-05    2.709897e-05    3.683225e-05    4.347281e-05    4.428462e-05    3.982984e-05    3.310897e-05    2.361851e-05    1.868164e-05    1.726069e-05    1.550256e-05    1.196247e-05
166       1.377400e+00    1.354147e+16    1.201678e-05    2.065674e-05    2.364238e-06    7.237763e-06    1.864073e-05    2.533601e-05    2.990390e-05    3.046232e-05    2.739799e-05    2.277486e-05    1.624660e-05    1.285065e-05    1.187321e-05    1.066383e-05    8.228697e-06
167       1.377428e+00    1.359590e+16    7.874848e-06    1.353680e-05    1.549336e-06    4.743060e-06    1.221566e-05    1.660323e-05    1.959666e-05    1.996260e-05    1.795448e-05    1.492485e-05    1.064674e-05    8.421301e-06    7.780767e-06    6.988236e-06    5.392440e-06
168       1.377463e+00    1.363824e+16    6.311601e-06    1.084959e-05    1.241775e-06    3.801508e-06    9.790714e-06    1.330730e-05    1.570650e-05    1.599980e-05    1.439031e-05    1.196209e-05    8.533243e-06    6.749576e-06    6.236196e-06    5.600992e-06    4.321979e-06
169       1.377489e+00    1.369872e+16    4.389634e-06    7.545744e-06    8.636378e-07    2.643898e-06    6.809311e-06    9.255047e-06    1.092366e-05    1.112765e-05    1.000827e-05    8.319477e-06    5.934756e-06    4.694240e-06    4.337191e-06    3.895415e-06    3.005879e-06
170       1.377507e+00    1.374710e+16    2.999379e-06    5.155908e-06    5.901123e-07    1.806541e-06    4.652713e-06    6.323852e-06    7.463992e-06    7.603374e-06    6.838519e-06    5.684589e-06    4.055141e-06    3.207512e-06    2.963545e-06    2.661686e-06    2.053877e-06
171       1.377519e+00    1.380154e+16    2.014968e-06    3.463713e-06    3.964345e-07    1.213625e-06    3.125669e-06    4.248332e-06    5.014273e-06    5.107909e-06    4.594083e-06    3.818879e-06    2.724223e-06    2.154791e-06    1.990895e-06    1.788107e-06    1.379784e-06
172       1.377529e+00    1.388621e+16    1.382812e-06    2.377042e-06    2.720611e-07    8.328745e-07    2.145053e-06    2.915503e-06    3.441145e-06    3.505405e-06    3.152781e-06    2.620782e-06    1.869553e-06    1.478768e-06    1.366291e-06    1.227124e-06    9.469047e-07
173       1.377535e+00    1.393459e+16    8.353043e-07    1.435881e-06    1.643418e-07    5.031079e-07    1.295745e-06    1.761145e-06    2.078665e-06    2.117482e-06    1.904476e-06    1.583115e-06    1.129326e-06    8.932679e-07    8.253249e-07    7.412593e-07    5.719892e-07
174       1.377539e+00    1.403136e+16    5.475740e-07    9.412752e-07    1.077324e-07    3.298065e-07    8.494107e-07    1.154498e-06    1.362645e-06    1.388091e-06    1.248457e-06    1.037793e-06    7.403165e-07    5.855714e-07    5.410321e-07    4.859239e-07    3.749609e-07
175       1.377542e+00    1.412813e+16    3.312522e-07    5.694197e-07    6.517215e-08    1.995148e-07    5.138467e-07    6.984078e-07    8.243251e-07    8.397185e-07    7.552477e-07    6.278074e-07    4.478507e-07    3.542385e-07    3.272947e-07    2.939572e-07    2.268307e-07
176       1.377545e+00    1.462406e+16    1.574511e-07    2.706572e-07    3.097770e-08    9.483359e-08    2.442422e-07    3.319679e-07    3.918191e-07    3.991359e-07    3.589851e-07    2.984101e-07    2.128729e-07    1.683770e-07    1.555700e-07    1.397241e-07    1.078174e-07
