izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    5.552064e+15    7.809170e-02    1.296004e-01    1.825140e-02    5.035995e-02    1.159964e-01    1.675212e-01    2.090413e-01    2.224883e-01    2.041184e-01    1.710563e-01    1.224365e-01    9.690264e-02    8.954414e-02    8.043295e-02    6.207238e-02
100       9.813692e-01    5.603904e+15    7.606403e-02    1.263163e-01    1.771626e-02    4.898337e-02    1.130827e-01    1.630737e-01    2.032364e-01    2.160989e-01    1.981710e-01    1.660417e-01    1.188379e-01    9.405319e-02    8.691080e-02    7.806733e-02    6.024660e-02
101       9.888321e-01    5.640192e+15    7.419522e-02    1.232936e-01    1.722296e-02    4.771420e-02    1.104000e-01    1.589829e-01    1.979005e-01    2.102302e-01    1.927100e-01    1.614383e-01    1.155348e-01    9.143770e-02    8.449369e-02    7.589596e-02    5.857075e-02
102       9.965635e-01    5.692032e+15    7.236176e-02    1.203300e-01    1.673894e-02    4.646882e-02    1.077691e-01    1.549733e-01    1.926723e-01    2.044820e-01    1.873620e-01    1.569306e-01    1.123004e-01    8.887673e-02    8.212697e-02    7.376988e-02    5.692985e-02
103       1.004756e+00    5.733504e+15    7.048873e-02    1.173040e-01    1.624444e-02    4.519636e-02    1.050826e-01    1.508805e-01    1.873370e-01    1.986176e-01    1.819068e-01    1.523329e-01    1.090016e-01    8.626478e-02    7.971313e-02    7.160146e-02    5.525628e-02
104       1.013115e+00    5.790528e+15    6.853301e-02    1.141462e-01    1.572808e-02    4.386755e-02    1.022786e-01    1.466106e-01    1.817724e-01    1.925033e-01    1.762198e-01    1.475403e-01    1.055632e-01    8.354224e-02    7.719710e-02    6.934125e-02    5.351188e-02
105       1.021507e+00    5.837184e+15    6.656894e-02    1.109763e-01    1.520947e-02    4.253290e-02    9.946349e-02    1.423252e-01    1.761886e-01    1.863693e-01    1.705152e-01    1.427331e-01    1.021144e-01    8.081155e-02    7.467355e-02    6.707428e-02    5.176226e-02
106       1.030064e+00    5.894208e+15    6.462944e-02    1.078474e-01    1.469732e-02    4.121479e-02    9.668445e-02    1.380961e-01    1.706794e-01    1.803187e-01    1.648887e-01    1.379921e-01    9.871317e-02    7.811856e-02    7.218483e-02    6.483861e-02    5.003680e-02
107       1.038422e+00    5.946048e+15    6.268461e-02    1.047111e-01    1.418374e-02    3.989294e-02    9.389855e-02    1.338578e-01    1.651593e-01    1.742574e-01    1.592529e-01    1.332435e-01    9.530663e-02    7.542135e-02    6.969222e-02    6.259945e-02    4.830865e-02
108       1.046840e+00    6.008256e+15    6.081687e-02    1.017005e-01    1.369049e-02    3.862331e-02    9.122398e-02    1.297904e-01    1.598630e-01    1.684434e-01    1.538476e-01    1.286895e-01    9.203979e-02    7.283478e-02    6.730186e-02    6.045214e-02    4.665139e-02
109       1.055287e+00    6.065280e+15    5.896773e-02    9.872189e-02    1.320210e-02    3.736611e-02    8.857735e-02    1.257675e-01    1.546264e-01    1.626972e-01    1.485063e-01    1.241899e-01    8.881218e-02    7.027930e-02    6.494023e-02    5.833065e-02    4.501406e-02
110       1.063788e+00    6.122304e+15    5.714282e-02    9.578540e-02    1.272005e-02    3.612504e-02    8.596735e-02    1.218036e-01    1.494693e-01    1.570415e-01    1.432505e-01    1.197631e-01    8.563705e-02    6.776541e-02    6.261705e-02    5.624371e-02    4.340341e-02
111       1.072765e+00    6.189696e+15    5.533584e-02    9.287987e-02    1.224281e-02    3.489606e-02    8.338426e-02    1.178834e-01    1.443715e-01    1.514537e-01    1.380592e-01    1.153912e-01    8.250147e-02    6.528288e-02    6.032285e-02    5.418280e-02    4.181285e-02
112       1.081702e+00    6.251904e+15    5.346307e-02    8.986850e-02    1.174860e-02    3.362274e-02    8.070677e-02    1.138222e-01    1.390925e-01    1.456692e-01    1.326858e-01    1.108662e-01    7.925629e-02    6.271358e-02    5.794846e-02    5.204986e-02    4.016671e-02
113       1.090993e+00    6.319296e+15    5.162718e-02    8.691135e-02    1.126723e-02    3.237808e-02    7.807642e-02    1.098438e-01    1.339329e-01    1.400245e-01    1.274457e-01    1.064547e-01    7.609275e-02    6.020896e-02    5.563387e-02    4.997065e-02    3.856203e-02
114       1.099793e+00    6.391872e+15    4.975124e-02    8.388651e-02    1.077727e-02    3.110847e-02    7.538521e-02    1.057804e-01    1.286701e-01    1.342724e-01    1.221081e-01    1.019618e-01    7.287108e-02    5.765836e-02    5.327678e-02    4.785326e-02    3.692790e-02
115       1.108856e+00    6.459264e+15    4.800729e-02    8.107153e-02    1.032358e-02    2.993028e-02    7.288010e-02    1.020044e-01    1.237865e-01    1.289398e-01    1.171619e-01    9.779892e-02    6.988629e-02    5.529532e-02    5.109303e-02    4.589160e-02    3.541394e-02
116       1.117776e+00    6.531840e+15    4.624003e-02    7.821400e-02    9.866813e-03    2.873979e-02    7.033612e-02    9.818072e-02    1.188523e-01    1.235606e-01    1.121757e-01    9.360358e-02    6.687852e-02    5.291413e-02    4.889252e-02    4.391488e-02    3.388838e-02
117       1.127102e+00    6.604416e+15    4.452703e-02    7.543882e-02    9.427321e-03    2.758961e-02    6.786436e-02    9.447732e-02    1.140856e-01    1.183734e-01    1.073711e-01    8.956227e-02    6.398154e-02    5.062070e-02    4.677312e-02    4.201103e-02    3.241906e-02
118       1.135905e+00    6.671808e+15    4.275418e-02    7.255639e-02    8.978695e-03    2.640644e-02    6.529496e-02    9.065007e-02    1.091829e-01    1.130562e-01    1.024533e-01    8.542800e-02    6.101860e-02    4.827516e-02    4.460558e-02    4.006396e-02    3.091640e-02
119       1.142626e+00    6.734016e+15    4.109363e-02    6.984590e-02    8.564921e-03    2.530564e-02    6.287669e-02    8.707103e-02    1.046224e-01    1.081288e-01    9.790337e-02    8.160552e-02    5.827984e-02    4.610718e-02    4.260215e-02    3.826431e-02    2.952752e-02
120       1.149251e+00    6.780672e+15    3.982876e-02    6.777107e-02    8.255909e-03    2.447427e-02    6.102347e-02    8.435032e-02    1.011789e-01    1.044264e-01    9.449173e-02    7.874170e-02    5.622864e-02    4.448357e-02    4.110179e-02    3.691659e-02    2.848742e-02
121       1.155793e+00    6.827328e+15    3.857239e-02    6.569646e-02    7.957280e-03    2.365810e-02    5.916768e-02    8.165535e-02    9.779941e-02    1.008174e-01    9.117591e-02    7.596155e-02    5.423833e-02    4.290829e-02    3.964611e-02    3.560902e-02    2.747834e-02
122       1.162289e+00    6.873984e+15    3.729251e-02    6.355747e-02    7.668514e-03    2.284450e-02    5.724920e-02    7.892378e-02    9.443266e-02    9.726825e-02    8.793358e-02    7.324922e-02    5.229839e-02    4.137312e-02    3.822757e-02    3.433485e-02    2.649505e-02
123       1.168905e+00    6.920640e+15    3.599425e-02    6.136830e-02    7.387374e-03    2.203284e-02    5.528185e-02    7.616352e-02    9.107547e-02    9.376518e-02    8.474799e-02    7.058925e-02    5.039735e-02    3.986895e-02    3.683770e-02    3.308647e-02    2.553168e-02
124       1.175488e+00    6.956928e+15    3.468091e-02    5.915010e-02    7.105146e-03    2.121426e-02    5.328771e-02    7.337316e-02    8.769000e-02    9.023937e-02    8.154449e-02    6.791527e-02    4.848657e-02    3.835711e-02    3.544076e-02    3.183174e-02    2.456342e-02
125       1.182080e+00    6.998400e+15    3.338458e-02    5.695841e-02    6.827909e-03    2.040782e-02    5.131698e-02    7.062012e-02    8.435493e-02    8.677023e-02    7.839420e-02    6.528627e-02    4.660811e-02    3.687086e-02    3.406747e-02    3.059826e-02    2.361157e-02
126       1.188603e+00    7.045056e+15    3.209734e-02    5.478058e-02    6.553536e-03    1.960811e-02    4.935840e-02    6.788722e-02    8.104778e-02    8.333301e-02    7.527408e-02    6.268286e-02    4.474805e-02    3.539919e-02    3.270765e-02    2.937688e-02    2.266905e-02
127       1.195201e+00    7.081344e+15    3.083737e-02    5.264800e-02    6.285505e-03    1.882594e-02    4.744036e-02    6.521268e-02    7.781329e-02    7.997297e-02    7.222470e-02    6.013870e-02    4.293038e-02    3.396107e-02    3.137883e-02    2.818335e-02    2.174803e-02
128       1.201248e+00    7.122816e+15    2.957613e-02    5.051263e-02    6.017589e-03    1.804344e-02    4.551968e-02    6.253579e-02    7.457744e-02    7.661272e-02    6.917562e-02    5.759497e-02    4.111307e-02    3.252324e-02    3.005029e-02    2.699007e-02    2.082719e-02
129       1.207538e+00    7.164288e+15    2.843162e-02    4.857436e-02    5.774800e-03    1.733374e-02    4.377617e-02    6.010695e-02    7.164269e-02    7.356619e-02    6.641165e-02    5.528922e-02    3.946583e-02    3.121998e-02    2.884608e-02    2.590846e-02    1.999253e-02
130       1.215021e+00    7.205760e+15    2.725324e-02    4.657806e-02    5.525222e-03    1.660349e-02    4.198033e-02    5.760658e-02    6.862304e-02    7.043277e-02    6.356935e-02    5.291832e-02    3.777209e-02    2.987993e-02    2.760788e-02    2.479633e-02    1.913432e-02
131       1.221374e+00    7.252416e+15    2.586634e-02    4.422802e-02    5.231783e-03    1.574437e-02    3.986619e-02    5.466404e-02    6.507055e-02    6.674738e-02    6.022675e-02    5.013021e-02    3.578035e-02    2.830411e-02    2.615184e-02    2.348853e-02    1.812513e-02
132       1.227920e+00    7.293888e+15    2.470287e-02    4.225645e-02    4.985689e-03    1.502375e-02    3.809250e-02    5.219562e-02    6.209073e-02    6.365630e-02    5.742328e-02    4.779184e-02    3.410990e-02    2.698249e-02    2.493068e-02    2.239169e-02    1.727872e-02
133       1.234360e+00    7.340544e+15    2.351772e-02    4.024779e-02    4.735220e-03    1.428993e-02    3.628538e-02    4.968137e-02    5.905640e-02    6.050935e-02    5.456941e-02    4.541152e-02    3.240950e-02    2.563719e-02    2.368763e-02    2.127520e-02    1.641715e-02
134       1.240786e+00    7.387200e+15    2.236483e-02    3.829341e-02    4.491801e-03    1.357636e-02    3.452701e-02    4.723576e-02    5.610580e-02    5.744998e-02    5.179526e-02    4.309779e-02    3.075670e-02    2.432955e-02    2.247938e-02    2.018997e-02    1.557970e-02
135       1.248512e+00    7.439040e+15    2.122765e-02    3.636514e-02    4.252027e-03    1.287289e-02    3.279203e-02    4.482379e-02    5.319704e-02    5.443500e-02    4.906180e-02    4.081814e-02    2.912830e-02    2.304120e-02    2.128897e-02    1.912076e-02    1.475461e-02
136       1.256142e+00    7.501248e+15    1.987593e-02    3.407206e-02    3.967632e-03    1.203742e-02    3.072860e-02    4.195732e-02    4.974253e-02    5.085630e-02    4.581804e-02    3.811319e-02    2.719616e-02    2.151258e-02    1.987653e-02    1.785214e-02    1.377564e-02
137       1.263949e+00    7.563456e+15    1.855876e-02    3.183647e-02    3.691181e-03    1.122408e-02    2.871670e-02    3.916472e-02    4.637963e-02    4.737462e-02    4.266310e-02    3.548260e-02    2.531723e-02    2.002606e-02    1.850301e-02    1.661846e-02    1.282365e-02
138       1.271926e+00    7.620480e+15    1.722824e-02    2.957620e-02    3.413157e-03    1.040392e-02    2.668219e-02    3.634493e-02    4.298871e-02    4.386779e-02    3.948697e-02    3.283488e-02    2.342623e-02    1.853001e-02    1.712069e-02    1.537689e-02    1.186556e-02
139       1.279715e+00    7.661952e+15    1.588081e-02    2.728351e-02    3.133821e-03    9.575901e-03    2.461778e-02    3.349127e-02    3.956559e-02    4.033470e-02    3.628996e-02    3.017074e-02    2.152379e-02    1.702495e-02    1.573005e-02    1.412785e-02    1.090171e-02
140       1.287286e+00    7.703424e+15    1.456346e-02    2.503447e-02    2.865287e-03    8.771645e-03    2.259121e-02    3.070541e-02    3.624136e-02    3.691813e-02    3.320438e-02    2.760149e-02    1.968971e-02    1.557406e-02    1.438947e-02    1.292380e-02    9.972588e-03
141       1.295097e+00    7.755264e+15    1.325835e-02    2.279099e-02    2.608512e-03    7.985570e-03    2.056669e-02    2.795373e-02    3.299357e-02    3.360969e-02    3.022875e-02    2.512796e-02    1.792520e-02    1.417838e-02    1.309995e-02    1.176562e-02    9.078887e-03
142       1.303236e+00    7.807104e+15    1.192805e-02    2.050422e-02    2.346782e-03    7.184323e-03    1.850309e-02    2.514895e-02    2.968310e-02    3.023740e-02    2.719569e-02    2.260670e-02    1.612665e-02    1.275576e-02    1.178554e-02    1.058510e-02    8.167941e-03
143       1.311025e+00    7.869312e+15    1.056021e-02    1.815291e-02    2.077667e-03    6.360467e-03    1.638126e-02    2.226501e-02    2.627922e-02    2.676995e-02    2.407705e-02    2.001429e-02    1.427733e-02    1.129301e-02    1.043405e-02    9.371260e-03    7.231289e-03
144       1.319609e+00    7.915968e+15    9.270261e-03    1.593550e-02    1.823876e-03    5.583524e-03    1.438026e-02    1.954530e-02    2.306916e-02    2.349995e-02    2.113599e-02    1.756951e-02    1.253333e-02    9.913544e-03    9.159508e-03    8.226543e-03    6.347973e-03
145       1.327825e+00    7.988544e+15    7.868104e-03    1.352521e-02    1.548009e-03    4.738998e-03    1.220520e-02    1.658901e-02    1.957988e-02    1.994551e-02    1.793911e-02    1.491207e-02    1.063763e-02    8.414089e-03    7.774103e-03    6.982252e-03    5.387822e-03
146       1.336138e+00    8.071488e+15    6.546209e-03    1.125288e-02    1.287933e-03    3.942814e-03    1.015464e-02    1.380194e-02    1.629032e-02    1.659453e-02    1.492521e-02    1.240674e-02    8.850432e-03    7.000465e-03    6.468001e-03    5.809186e-03    4.482631e-03
147       1.344126e+00    8.180352e+15    5.234466e-03    8.998003e-03    1.029854e-03    3.152745e-03    8.119835e-03    1.103628e-02    1.302603e-02    1.326928e-02    1.193447e-02    9.920649e-03    7.076963e-03    5.597697e-03    5.171929e-03    4.645129e-03    3.584392e-03
148       1.352329e+00    8.512128e+15    4.003601e-03    6.882156e-03    7.876877e-04    2.411388e-03    6.210486e-03    8.441139e-03    9.963010e-03    1.014906e-02    9.128122e-03    7.587845e-03    5.412842e-03    4.281419e-03    3.955769e-03    3.552844e-03    2.741535e-03
149       1.356488e+00    8.812800e+15    2.805589e-03    4.822784e-03    5.519851e-04    1.689820e-03    4.352101e-03    5.915268e-03    6.981744e-03    7.112120e-03    6.396682e-03    5.317308e-03    3.793138e-03    3.000275e-03    2.772071e-03    2.489714e-03    1.921176e-03
150       1.360493e+00    9.149760e+15    2.241678e-03    3.853426e-03    4.410386e-04    1.350174e-03    3.477348e-03    4.726325e-03    5.578444e-03    5.682615e-03    5.110977e-03    4.248552e-03    3.030734e-03    2.397233e-03    2.214897e-03    1.989293e-03    1.535028e-03
151       1.364838e+00    9.414144e+15    1.736467e-03    2.984973e-03    3.416409e-04    1.045883e-03    2.693652e-03    3.661145e-03    4.321220e-03    4.401914e-03    3.959107e-03    3.291049e-03    2.347692e-03    1.856964e-03    1.715721e-03    1.540962e-03    1.189076e-03
152       1.366924e+00    9.792576e+15    1.223465e-03    2.103127e-03    2.407105e-04    7.368992e-04    1.897870e-03    2.579539e-03    3.044609e-03    3.101464e-03    2.789474e-03    2.318779e-03    1.654117e-03    1.308364e-03    1.208849e-03    1.085718e-03    8.377893e-04
153       1.368937e+00    9.942912e+15    9.932490e-04    1.707387e-03    1.954166e-04    5.982387e-04    1.540753e-03    2.094153e-03    2.471712e-03    2.517869e-03    2.264586e-03    1.882460e-03    1.342866e-03    1.062173e-03    9.813825e-04    8.814213e-04    6.801446e-04
154       1.370395e+00    1.017619e+16    7.829456e-04    1.345877e-03    1.540405e-04    4.715720e-04    1.214525e-03    1.650752e-03    1.948370e-03    1.984754e-03    1.785099e-03    1.483882e-03    1.058537e-03    8.372760e-04    7.735917e-04    6.947956e-04    5.361357e-04
155       1.372036e+00    1.032134e+16    6.363311e-04    1.093848e-03    1.251949e-04    3.832654e-04    9.870929e-04    1.341632e-03    1.583518e-03    1.613088e-03    1.450821e-03    1.206010e-03    8.603155e-04    6.804875e-04    6.287288e-04    5.646880e-04    4.357389e-04
156       1.373266e+00    1.055462e+16    4.773807e-04    8.206135e-04    9.392219e-05    2.875288e-04    7.405251e-04    1.006503e-03    1.187968e-03    1.210152e-03    1.088418e-03    9.047584e-04    6.454156e-04    5.105072e-04    4.716774e-04    4.236335e-04    3.268948e-04
157       1.374388e+00    1.070496e+16    3.625684e-04    6.232521e-04    7.133346e-05    2.183767e-04    5.624252e-04    7.644345e-04    9.022560e-04    9.191046e-04    8.266480e-04    6.871597e-04    4.901901e-04    3.877278e-04    3.582368e-04    3.217476e-04    2.482750e-04
158       1.375159e+00    1.087603e+16    2.615127e-04    4.495382e-04    5.145128e-05    1.575104e-04    4.056651e-04    5.513700e-04    6.507777e-04    6.629302e-04    5.962433e-04    4.956334e-04    3.535635e-04    2.796597e-04    2.583884e-04    2.320696e-04    1.790754e-04
159       1.375758e+00    1.099526e+16    1.941420e-04    3.337285e-04    3.819643e-05    1.169327e-04    3.011580e-04    4.093265e-04    4.831248e-04    4.921466e-04    4.426395e-04    3.679486e-04    2.624787e-04    2.076139e-04    1.918226e-04    1.722840e-04    1.329421e-04
160       1.376174e+00    1.110931e+16    1.431684e-04    2.461053e-04    2.816765e-05    8.623105e-05    2.220865e-04    3.018544e-04    3.562764e-04    3.629295e-04    3.264209e-04    2.713407e-04    1.935628e-04    1.531032e-04    1.414580e-04    1.270494e-04    9.803708e-05
161       1.376652e+00    1.121818e+16    1.085154e-04    1.865371e-04    2.134985e-05    6.535938e-05    1.683319e-04    2.287925e-04    2.700420e-04    2.750847e-04    2.474128e-04    2.056645e-04    1.467122e-04    1.160456e-04    1.072190e-04    9.629792e-05    7.430784e-05
162       1.376886e+00    1.131149e+16    6.950508e-05    1.194787e-04    1.367477e-05    4.186325e-05    1.078180e-04    1.465436e-04    1.729643e-04    1.761942e-04    1.584701e-04    1.317299e-04    9.397041e-05    7.432819e-05    6.867470e-05    6.167966e-05    4.759482e-05
163       1.377103e+00    1.139962e+16    5.070241e-05    8.715702e-05    9.975437e-06    3.053831e-05    7.865086e-05    1.069003e-04    1.261736e-04    1.285297e-04    1.156004e-04    9.609401e-05    6.854932e-05    5.422076e-05    5.009666e-05    4.499394e-05    3.471936e-05
164       1.377229e+00    1.147219e+16    3.360516e-05    5.776699e-05    6.611641e-06    2.024055e-05    5.212917e-05    7.085268e-05    8.362686e-05    8.518850e-05    7.661903e-05    6.369036e-05    4.543396e-05    3.593709e-05    3.320368e-05    2.982163e-05    2.301172e-05
165       1.377326e+00    1.153440e+16    2.377779e-05    4.087382e-05    4.678157e-06    1.432148e-05    3.688471e-05    5.013278e-05    5.917132e-05    6.027628e-05    5.421284e-05    4.506498e-05    3.214741e-05    2.542778e-05    2.349371e-05    2.110070e-05    1.628226e-05
166       1.377400e+00    1.160698e+16    1.635617e-05    2.811611e-05    3.217991e-06    9.851400e-06    2.537210e-05    3.448513e-05    4.070253e-05    4.146260e-05    3.729170e-05    3.099911e-05    2.211343e-05    1.749116e-05    1.616076e-05    1.451466e-05    1.120017e-05
167       1.377428e+00    1.165363e+16    1.071854e-05    1.842509e-05    2.108818e-06    6.455831e-06    1.662687e-05    2.259884e-05    2.667323e-05    2.717132e-05    2.443804e-05    2.031438e-05    1.449140e-05    1.146233e-05    1.059049e-05    9.511766e-06    7.339710e-06
168       1.377463e+00    1.168992e+16    8.590790e-06    1.476750e-05    1.690193e-06    5.174275e-06    1.332625e-05    1.811271e-05    2.137829e-05    2.177750e-05    1.958681e-05    1.628174e-05    1.161469e-05    9.186923e-06    8.488155e-06    7.623572e-06    5.882693e-06
169       1.377489e+00    1.174176e+16    5.974780e-06    1.027060e-05    1.175507e-06    3.598639e-06    9.268229e-06    1.259715e-05    1.486831e-05    1.514596e-05    1.362237e-05    1.132373e-05    8.077863e-06    6.389382e-06    5.903398e-06    5.302092e-06    4.091335e-06
170       1.377507e+00    1.178323e+16    4.082488e-06    7.017763e-06    8.032084e-07    2.458903e-06    6.332859e-06    8.607465e-06    1.015932e-05    1.034904e-05    9.307984e-06    7.737357e-06    5.519497e-06    4.365781e-06    4.033714e-06    3.622850e-06    2.795555e-06
171       1.377519e+00    1.182989e+16    2.742595e-06    4.714498e-06    5.395914e-07    1.651879e-06    4.254383e-06    5.782452e-06    6.824982e-06    6.952431e-06    6.253057e-06    5.197918e-06    3.707971e-06    2.932910e-06    2.709829e-06    2.433813e-06    1.878040e-06
172       1.377529e+00    1.190246e+16    1.882161e-06    3.235419e-06    3.703054e-07    1.133635e-06    2.919655e-06    3.968323e-06    4.683781e-06    4.771245e-06    4.291286e-06    3.567175e-06    2.544669e-06    2.012768e-06    1.859675e-06    1.670253e-06    1.288843e-06
173       1.377535e+00    1.194394e+16    1.136942e-06    1.954394e-06    2.236875e-07    6.847858e-07    1.763653e-06    2.397114e-06    2.829294e-06    2.882128e-06    2.592203e-06    2.154795e-06    1.537138e-06    1.215837e-06    1.123359e-06    1.008936e-06    7.785409e-07
174       1.377539e+00    1.202688e+16    7.453091e-07    1.281180e-06    1.466357e-07    4.489033e-07    1.156142e-06    1.571400e-06    1.854711e-06    1.889346e-06    1.699288e-06    1.412551e-06    1.007653e-06    7.970277e-07    7.364048e-07    6.613964e-07    5.103634e-07
175       1.377542e+00    1.210982e+16    4.508710e-07    7.750435e-07    8.870654e-08    2.715618e-07    6.994025e-07    9.506106e-07    1.121998e-06    1.142950e-06    1.027976e-06    8.545157e-07    6.095746e-07    4.821579e-07    4.454844e-07    4.001084e-07    3.087418e-07
176       1.377545e+00    1.253491e+16    2.143085e-07    3.683945e-07    4.216409e-08    1.290791e-07    3.324407e-07    4.518452e-07    5.333093e-07    5.432683e-07    4.886187e-07    4.061693e-07    2.897437e-07    2.291798e-07    2.117481e-07    1.901800e-07    1.467515e-07
