3.3130E+09 1.5860E+08 3.4370E+02 0.0000E+00 5.7625E-09 8.7923E-14 0.0000E+00 2.5522E-13 0.0000E+00 5.4773E-15 4.0081E-09 2.1244E-08 6.3209E-08 7.9918E-08 2.1661E-10 1.0194E-02 4.9137E-01 2.5240E-04 1.5081E-05 1.0255E-04 1.8461E-02 1.2258E-04 0.0000E+00 0.0000E+00 3.4858E-01 0.0000E+00 0.0000E+00 6.0811E-11 5.2259E-10 4.3905E-09 1.2856E-12 0.0000E+00
3.6280E+09 1.7230E+08 3.2290E+02 0.0000E+00 9.4073E-09 1.6594E-13 0.0000E+00 3.5051E-13 1.2103E-15 2.8866E-15 2.7480E-09 1.6441E-08 4.5709E-08 1.1032E-07 4.0849E-10 5.5173E-03 3.5199E-01 3.9366E-04 5.1895E-05 2.6612E-04 2.0341E-02 6.1356E-05 0.0000E+00 0.0000E+00 5.0909E-01 0.0000E+00 0.0000E+00 3.6212E-11 3.6351E-10 3.8404E-09 9.7571E-13 0.0000E+00
3.9270E+09 1.9250E+08 3.0220E+02 0.0000E+00 1.2329E-08 2.3127E-13 0.0000E+00 4.2682E-13 1.7797E-15 2.2207E-15 2.2425E-09 1.4574E-08 3.9510E-08 1.2988E-07 5.5333E-10 3.8912E-03 2.7991E-01 4.7210E-04 9.4752E-05 4.1657E-04 2.0255E-02 4.0408E-05 0.0000E+00 0.0000E+00 5.9660E-01 0.0000E+00 0.0000E+00 2.7871E-11 2.9681E-10 3.4900E-09 8.1597E-13 0.0000E+00
4.1160E+09 2.0130E+08 2.9680E+02 0.0000E+00 1.4700E-08 2.9017E-13 0.0000E+00 4.9255E-13 2.3303E-15 2.0555E-15 2.0868E-09 1.4416E-08 3.8049E-08 1.5725E-07 7.3651E-10 2.9020E-03 2.2367E-01 5.3634E-04 1.5439E-04 5.9191E-04 1.9543E-02 2.7372E-05 0.0000E+00 0.0000E+00 6.6815E-01 0.0000E+00 0.0000E+00 2.4329E-11 2.6774E-10 3.3824E-09 7.2202E-13 0.0000E+00
4.3180E+09 2.1450E+08 2.8270E+02 0.0000E+00 1.6750E-08 3.5452E-13 0.0000E+00 5.6376E-13 2.9274E-15 2.0764E-15 2.0861E-09 1.5318E-08 3.9356E-08 2.0258E-07 1.0328E-09 2.1023E-03 1.6874E-01 6.0162E-04 2.6001E-04 8.5025E-04 1.8160E-02 1.7011E-05 0.0000E+00 0.0000E+00 7.4082E-01 0.0000E+00 0.0000E+00 2.2348E-11 2.5179E-10 3.3858E-09 6.3832E-13 0.0000E+00
4.5030E+09 2.2080E+08 2.7550E+02 0.0000E+00 1.9224E-08 4.2456E-13 0.0000E+00 6.4752E-13 3.7540E-15 2.3671E-15 2.3951E-09 1.8729E-08 4.6745E-08 3.0083E-07 1.6667E-09 1.4287E-03 1.1217E-01 6.7816E-04 4.9470E-04 1.3059E-03 1.5823E-02 8.7381E-06 0.0000E+00 0.0000E+00 8.1942E-01 0.0000E+00 0.0000E+00 2.2515E-11 2.5671E-10 3.6259E-09 5.6628E-13 0.0000E+00
4.6870E+09 2.3390E+08 2.6410E+02 0.0000E+00 2.0648E-08 4.5420E-13 0.0000E+00 6.8368E-13 4.1660E-15 2.4913E-15 2.5107E-09 2.0097E-08 4.9998E-08 3.4335E-07 1.9576E-09 1.2620E-03 9.6544E-02 7.0168E-04 6.1208E-04 1.4991E-03 1.4940E-02 6.8685E-06 0.0000E+00 0.0000E+00 8.4125E-01 0.0000E+00 0.0000E+00 2.2757E-11 2.5918E-10 3.6954E-09 5.4032E-13 0.0000E+00
4.8680E+09 2.3940E+08 2.5490E+02 0.0000E+00 2.4160E-08 5.1588E-13 0.0000E+00 7.7936E-13 5.3700E-15 3.2161E-15 3.4575E-09 2.9593E-08 7.2782E-08 6.0359E-07 3.7330E-09 8.3658E-04 5.0887E-02 7.8960E-04 1.3860E-03 2.4943E-03 1.1400E-02 2.4886E-06 0.0000E+00 0.0000E+00 9.0563E-01 0.0000E+00 0.0000E+00 2.5333E-11 2.8679E-10 4.1186E-09 4.4616E-13 0.0000E+00
5.0470E+09 2.5220E+08 2.4720E+02 0.0000E+00 2.5280E-08 5.3880E-13 0.0000E+00 8.1872E-13 5.7920E-15 3.4634E-15 3.7653E-09 3.2910E-08 8.1283E-08 7.0343E-07 4.4704E-09 7.5721E-04 4.1418E-02 8.1704E-04 1.7640E-03 2.8853E-03 1.0397E-02 1.7995E-06 0.0000E+00 0.0000E+00 9.1892E-01 0.0000E+00 0.0000E+00 2.6053E-11 2.9273E-10 4.1576E-09 4.0982E-13 0.0000E+00
5.2100E+09 2.5820E+08 2.3960E+02 0.0000E+00 2.7360E-08 5.6266E-13 0.0000E+00 8.6521E-13 6.5027E-15 3.8180E-15 4.2174E-09 3.7966E-08 9.4497E-08 8.6082E-07 5.6819E-09 6.7111E-04 3.0501E-02 8.6329E-04 2.4892E-03 3.5439E-03 9.0495E-03 1.1235E-06 0.0000E+00 0.0000E+00 9.3480E-01 0.0000E+00 0.0000E+00 2.7128E-11 2.9961E-10 4.1347E-09 3.5725E-13 0.0000E+00
